partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
5800,2017,6,2017-06-11,16:02,Avai,avai,Flamengo,flamengo,1,1,2,0,Empate,-,  Ressacada,SC,RJ,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,J. Mannarino
5803,2017,6,2017-06-11,18:29,Cruzeiro,cruzeiro,Atletico-GO,atletico_go,2,0,2,2,Vitoria Mandante,Cruzeiro, Mineirão,MG,GO,4-2-3-1,4-2-3-1,L. Venker de Menezes,D. Ghidoni Junior
5804,2017,6,2017-06-11,19:00,Athletico-PR,athletico_pr,Santos,santos,0,2,2,-2,Vitoria Visitante,Santos,Estádio Joaquim Américo Guimarães,PR,SP,4-1-4-1,4-2-3-1,E. Baptista,Elano
5805,2017,6,2017-06-12,19:59,Gremio,gremio,Bahia,bahia,1,0,1,1,Vitoria Mandante,Gremio,Arena do Grêmio,RS,BA,4-2-3-1,4-2-3-1,Renato Gaúcho,J. de Amorim Campos
5807,2017,7,2017-06-14,19:29,Atletico-GO,atletico_go,Avai,avai,3,1,4,2,Vitoria Mandante,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,GO,SC,4-2-3-1,4-1-4-1,D. Ghidoni Junior,C. dos Santos Oliveira
5806,2017,7,2017-06-14,19:30,Atletico-MG,atletico_mg,Athletico-PR,athletico_pr,0,1,1,-1,Vitoria Visitante,Athletico-PR,Estádio Raimundo Sampaio,MG,PR,4-2-3-1,4-1-4-1,R. Machado Marques,E. Baptista
5808,2017,7,2017-06-14,19:31,Vitoria,vitoria,Botafogo-RJ,botafogo_rj,2,2,4,0,Empate,-, Barradão,BA,RJ,4-2-3-1,4-4-1-1,A. Tadeu Gallo,J. Ribeiro Ventura
5809,2017,7,2017-06-14,19:31,Sport,sport,Sao Paulo,sao_paulo,0,0,0,0,Empate,-,Adelmar da Costa Carvalho,PE,SP,4-3-3,3-4-2-1,V. Luxemburgo da Silva,R. Ceni
5810,2017,7,2017-06-14,21:00,Flamengo,flamengo,Ponte Preta,ponte_preta,2,0,2,2,Vitoria Mandante,Flamengo,Luso-Brasileiro,RJ,SP,4-2-3-1,4-1-3-2,J. Mannarino,G. Kleina
5812,2017,7,2017-06-14,21:45,Chapecoense,chapecoense,Vasco,vasco,2,1,3,1,Vitoria Mandante,Chapecoense,Arena Condá,SC,RJ,4-2-3-1,4-2-3-1,V. Carmo Mancini,M. Mendes
5811,2017,7,2017-06-14,21:46,Santos,santos,Palmeiras,palmeiras,1,0,1,1,Vitoria Mandante,Santos,Estádio Urbano Caldeira,SP,SP,4-2-3-1,4-3-3,L. Culpi,A. Stival
5813,2017,7,2017-06-14,21:47,Corinthians,corinthians,Cruzeiro,cruzeiro,1,0,1,1,Vitoria Mandante,Corinthians,Neo Química Arena,SP,MG,4-2-3-1,4-3-2-1,F. Carille,L. Venker de Menezes
5814,2017,7,2017-06-15,16:05,Coritiba,coritiba,Bahia,bahia,0,0,0,0,Empate,-, Couto Pereira,PR,BA,4-4-2,4-2-3-1,E. Pacheco,J. de Amorim Campos
5815,2017,7,2017-06-15,21:00,Fluminense,fluminense,Gremio,gremio,0,2,2,-2,Vitoria Visitante,Gremio, Maracanã,RJ,RS,4-2-3-1,4-2-3-1,A. da Silva Braga,Renato Gaúcho
5816,2017,8,2017-06-17,15:59,Atletico-GO,atletico_go,Athletico-PR,athletico_pr,0,1,1,-1,Vitoria Visitante,Athletico-PR,Estádio Olímpico Pedro Ludovico Teixeira,GO,PR,4-2-3-1,4-2-3-1,D. Ghidoni Junior,E. Baptista
5817,2017,8,2017-06-17,19:00,Vasco,vasco,Avai,avai,1,0,1,1,Vitoria Mandante,Vasco,Estádio Vasco da Gama,RJ,SC,4-2-3-1,4-2-3-1,M. Mendes,C. dos Santos Oliveira
5818,2017,8,2017-06-17,21:01,Santos,santos,Ponte Preta,ponte_preta,0,0,0,0,Empate,-,Estádio Municipal Paulo Machado de Carvalho,SP,SP,4-2-3-1,4-2-3-1,L. Culpi,G. Kleina
5819,2017,8,2017-06-18,11:03,Coritiba,coritiba,Corinthians,corinthians,0,0,0,0,Empate,-, Couto Pereira,PR,SP,4-3-3,4-2-3-1,E. Pacheco,F. Carille
5822,2017,8,2017-06-18,16:00,Chapecoense,chapecoense,Botafogo-RJ,botafogo_rj,0,2,2,-2,Vitoria Visitante,Botafogo-RJ,Arena Condá,SC,RJ,4-1-4-1,4-1-4-1,V. Carmo Mancini,J. Ribeiro Ventura
5823,2017,8,2017-06-18,16:00,Sao Paulo,sao_paulo,Atletico-MG,atletico_mg,1,2,3,-1,Vitoria Visitante,Atletico-MG, Morumbi,SP,MG,3-4-3,4-4-2,R. Ceni,R. Machado Marques
5820,2017,8,2017-06-18,16:01,Bahia,bahia,Palmeiras,palmeiras,2,4,6,-2,Vitoria Visitante,Palmeiras,Itaipava Arena Fonte Nova,BA,SP,4-2-3-1,4-2-3-1,J. de Amorim Campos,A. Stival
5821,2017,8,2017-06-18,16:01,Fluminense,fluminense,Flamengo,flamengo,2,2,4,0,Empate,-, Maracanã,RJ,RJ,4-2-3-1,4-2-3-1,A. da Silva Braga,J. Mannarino
5824,2017,8,2017-06-18,19:00,Sport,sport,Vitoria,vitoria,1,3,4,-2,Vitoria Visitante,Vitoria,Adelmar da Costa Carvalho,PE,BA,4-3-3,4-2-3-1,V. Luxemburgo da Silva,A. Tadeu Gallo
5825,2017,8,2017-06-19,20:00,Cruzeiro,cruzeiro,Gremio,gremio,3,3,6,0,Empate,-, Mineirão,MG,RS,4-2-3-1,4-2-3-1,L. Venker de Menezes,Renato Gaúcho
5826,2017,9,2017-06-21,19:30,Vitoria,vitoria,Santos,santos,0,2,2,-2,Vitoria Visitante,Santos, Barradão,BA,SP,4-2-3-1,4-2-3-1,A. Tadeu Gallo,L. Culpi
5828,2017,9,2017-06-21,20:59,Botafogo-RJ,botafogo_rj,Vasco,vasco,3,1,4,2,Vitoria Mandante,Botafogo-RJ,Estádio Nilton Santos,RJ,RJ,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,M. Mendes
5827,2017,9,2017-06-21,21:00,Palmeiras,palmeiras,Atletico-GO,atletico_go,1,0,1,1,Vitoria Mandante,Palmeiras,Allianz Parque,SP,GO,4-2-3-1,4-2-3-1,A. Stival,D. Ghidoni Junior
5830,2017,9,2017-06-21,21:45,Athletico-PR,athletico_pr,Sao Paulo,sao_paulo,1,0,1,1,Vitoria Mandante,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,SP,4-1-4-1,3-4-3,E. Baptista,R. Ceni
5831,2017,9,2017-06-21,21:45,Atletico-MG,atletico_mg,Sport,sport,2,2,4,0,Empate,-,Estádio Raimundo Sampaio,MG,PE,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva
5829,2017,9,2017-06-21,21:46,Avai,avai,Fluminense,fluminense,0,3,3,-3,Vitoria Visitante,Fluminense,  Ressacada,SC,RJ,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,A. da Silva Braga
5833,2017,9,2017-06-22,19:30,Ponte Preta,ponte_preta,Cruzeiro,cruzeiro,1,0,1,1,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,MG,4-2-3-1,4-2-3-1,G. Kleina,L. Venker de Menezes
5832,2017,9,2017-06-22,19:31,Corinthians,corinthians,Bahia,bahia,3,0,3,3,Vitoria Mandante,Corinthians,Neo Química Arena,SP,BA,4-2-3-1,4-2-3-1,F. Carille,J. de Amorim Campos
5834,2017,9,2017-06-22,21:00,Gremio,gremio,Coritiba,coritiba,2,0,2,2,Vitoria Mandante,Gremio,Arena do Grêmio,RS,PR,4-2-3-1,4-3-3,Renato Gaúcho,E. Pacheco
5835,2017,9,2017-06-22,21:00,Flamengo,flamengo,Chapecoense,chapecoense,5,1,6,4,Vitoria Mandante,Flamengo,Luso-Brasileiro,RJ,SC,4-2-3-1,4-1-4-1,J. Mannarino,V. Carmo Mancini
5836,2017,10,2017-06-24,19:01,Santos,santos,Sport,sport,0,1,1,-1,Vitoria Visitante,Sport,Estádio Urbano Caldeira,SP,PE,4-2-3-1,4-2-3-1,L. Culpi,V. Luxemburgo da Silva
5837,2017,10,2017-06-25,10:59,Vasco,vasco,Atletico-GO,atletico_go,1,0,1,1,Vitoria Mandante,Vasco,Estádio Vasco da Gama,RJ,GO,4-2-3-1,4-2-3-1,M. Mendes,D. Ghidoni Junior
5841,2017,10,2017-06-25,15:59,Cruzeiro,cruzeiro,Coritiba,coritiba,2,0,2,2,Vitoria Mandante,Cruzeiro, Mineirão,MG,PR,4-2-3-1,4-3-3,L. Venker de Menezes,E. Pacheco
5838,2017,10,2017-06-25,16:00,Gremio,gremio,Corinthians,corinthians,0,1,1,-1,Vitoria Visitante,Corinthians,Arena do Grêmio,RS,SP,4-2-3-1,4-2-3-1,Renato Gaúcho,F. Carille
5839,2017,10,2017-06-25,16:00,Sao Paulo,sao_paulo,Fluminense,fluminense,1,1,2,0,Empate,-, Morumbi,SP,RJ,4-2-3-1,4-2-3-1,R. Ceni,A. da Silva Braga
5840,2017,10,2017-06-25,16:01,Athletico-PR,athletico_pr,Vitoria,vitoria,4,1,5,3,Vitoria Mandante,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,BA,4-1-4-1,4-2-3-1,E. Baptista,A. Tadeu Gallo
5842,2017,10,2017-06-25,16:02,Ponte Preta,ponte_preta,Palmeiras,palmeiras,1,2,3,-1,Vitoria Visitante,Palmeiras, Moisés Lucarelli,SP,SP,4-2-3-1,4-1-4-1,G. Kleina,A. Stival
5843,2017,10,2017-06-25,18:33,Bahia,bahia,Flamengo,flamengo,0,1,1,-1,Vitoria Visitante,Flamengo,Itaipava Arena Fonte Nova,BA,RJ,4-2-3-1,4-2-3-1,J. de Amorim Campos,J. Mannarino
5844,2017,10,2017-06-25,19:00,Chapecoense,chapecoense,Atletico-MG,atletico_mg,0,1,1,-1,Vitoria Visitante,Atletico-MG,Arena Condá,SC,MG,4-1-4-1,4-2-3-1,V. Carmo Mancini,R. Machado Marques
5845,2017,10,2017-06-26,20:00,Botafogo-RJ,botafogo_rj,Avai,avai,0,2,2,-2,Vitoria Visitante,Avai,Estádio Nilton Santos,RJ,SC,4-1-4-1,4-2-3-1,J. Ribeiro Ventura,C. dos Santos Oliveira
5846,2017,11,2017-07-01,16:02,Palmeiras,palmeiras,Gremio,gremio,1,0,1,1,Vitoria Mandante,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,SP,RS,4-3-3,4-2-3-1,A. Stival,Renato Gaúcho
5847,2017,11,2017-07-01,18:59,Atletico-GO,atletico_go,Santos,santos,1,1,2,0,Empate,-,Estádio Olímpico Pedro Ludovico Teixeira,GO,SP,4-2-3-1,4-2-3-1,D. Ghidoni Junior,L. Culpi
5850,2017,11,2017-07-02,15:59,Atletico-MG,atletico_mg,Cruzeiro,cruzeiro,3,1,4,2,Vitoria Mandante,Atletico-MG,Estádio Raimundo Sampaio,MG,MG,4-2-3-1,4-2-3-1,R. Machado Marques,L. Venker de Menezes
5848,2017,11,2017-07-02,16:00,Sport,sport,Athletico-PR,athletico_pr,1,0,1,1,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,PR,4-2-3-1,4-5-1,V. Luxemburgo da Silva,E. Baptista
5852,2017,11,2017-07-02,16:00,Corinthians,corinthians,Botafogo-RJ,botafogo_rj,1,0,1,1,Vitoria Mandante,Corinthians,Neo Química Arena,SP,RJ,4-2-3-1,4-1-4-1,F. Carille,J. Ribeiro Ventura
5849,2017,11,2017-07-02,16:01,Vitoria,vitoria,Bahia,bahia,0,0,0,0,Empate,-, Barradão,BA,BA,4-1-3-2,4-2-3-1,A. Tadeu Gallo,L. Quintanilha
5851,2017,11,2017-07-02,16:01,Flamengo,flamengo,Sao Paulo,sao_paulo,2,0,2,2,Vitoria Mandante,Flamengo,Luso-Brasileiro,RJ,SP,4-2-3-1,4-3-2-1,J. Mannarino,R. Ceni
5854,2017,11,2017-07-02,18:59,Coritiba,coritiba,Vasco,vasco,2,2,4,0,Empate,-,Vila Capanema,PR,RJ,4-3-3,4-2-3-1,E. Pacheco,M. Mendes
5853,2017,11,2017-07-02,19:01,Avai,avai,Ponte Preta,ponte_preta,0,0,0,0,Empate,-,  Ressacada,SC,SP,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,Juninho
5855,2017,11,2017-07-03,20:00,Fluminense,fluminense,Chapecoense,chapecoense,3,3,6,0,Empate,-,Estádio Giulite Coutinho,RJ,SC,4-2-3-1,4-1-4-1,A. da Silva Braga,V. Carmo Mancini
5856,2017,12,2017-07-08,15:58,Atletico-GO,atletico_go,Vitoria,vitoria,1,2,3,-1,Vitoria Visitante,Vitoria,Estádio Olímpico Pedro Ludovico Teixeira,GO,BA,4-1-4-1,4-2-3-1,D. Ghidoni Junior,A. Tadeu Gallo
5857,2017,12,2017-07-08,18:01,Vasco,vasco,Flamengo,flamengo,0,1,1,-1,Vitoria Visitante,Flamengo,Estádio Vasco da Gama,RJ,RJ,4-2-3-1,4-2-3-1,M. Mendes,J. Mannarino
5858,2017,12,2017-07-08,19:01,Corinthians,corinthians,Ponte Preta,ponte_preta,2,0,2,2,Vitoria Mandante,Corinthians,Neo Química Arena,SP,SP,4-2-3-1,4-2-3-1,F. Carille,G. Kleina
5859,2017,12,2017-07-09,11:01,Chapecoense,chapecoense,Athletico-PR,athletico_pr,1,1,2,0,Empate,-,Arena Condá,SC,PR,4-1-4-1,4-1-4-1,V. Eutrópio,E. Baptista
5860,2017,12,2017-07-09,16:01,Bahia,bahia,Fluminense,fluminense,1,1,2,0,Empate,-,Itaipava Arena Fonte Nova,BA,RJ,4-2-3-1,4-2-3-1,J. de Amorim Campos,A. da Silva Braga
5861,2017,12,2017-07-09,16:01,Gremio,gremio,Avai,avai,0,2,2,-2,Vitoria Visitante,Avai,Arena do Grêmio,RS,SC,4-2-3-1,4-2-3-1,Renato Gaúcho,C. dos Santos Oliveira
5862,2017,12,2017-07-09,16:01,Cruzeiro,cruzeiro,Palmeiras,palmeiras,3,1,4,2,Vitoria Mandante,Cruzeiro, Mineirão,MG,SP,4-4-2,4-3-3,L. Venker de Menezes,A. Stival
5863,2017,12,2017-07-09,19:00,Santos,santos,Sao Paulo,sao_paulo,3,2,5,1,Vitoria Mandante,Santos,Estádio Urbano Caldeira,SP,SP,4-2-3-1,4-2-3-1,L. Culpi,L. de Oliveira Preto
5864,2017,12,2017-07-09,19:00,Botafogo-RJ,botafogo_rj,Atletico-MG,atletico_mg,1,1,2,0,Empate,-,Estádio Nilton Santos,RJ,MG,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,R. Machado Marques
5865,2017,12,2017-07-10,20:01,Coritiba,coritiba,Sport,sport,0,3,3,-3,Vitoria Visitante,Sport, Couto Pereira,PR,PE,4-4-2,4-2-3-1,E. Pacheco,V. Luxemburgo da Silva
5866,2017,13,2017-07-12,19:30,Ponte Preta,ponte_preta,Bahia,bahia,0,3,3,-3,Vitoria Visitante,Bahia, Moisés Lucarelli,SP,BA,4-2-3-1,4-2-3-1,G. Kleina,J. de Amorim Campos
5867,2017,13,2017-07-12,19:31,Atletico-MG,atletico_mg,Santos,santos,0,1,1,-1,Vitoria Visitante,Santos,Estádio Raimundo Sampaio,MG,SP,4-2-3-1,4-2-3-1,R. Machado Marques,L. Culpi
5868,2017,13,2017-07-12,20:59,Fluminense,fluminense,Botafogo-RJ,botafogo_rj,0,1,1,-1,Vitoria Visitante,Botafogo-RJ, Maracanã,RJ,RJ,4-2-3-1,4-4-1-1,A. da Silva Braga,J. Ribeiro Ventura
5869,2017,13,2017-07-12,21:46,Palmeiras,palmeiras,Corinthians,corinthians,0,2,2,-2,Vitoria Visitante,Corinthians,Allianz Parque,SP,SP,4-2-3-1,4-2-3-1,A. Stival,F. Carille
5870,2017,13,2017-07-12,21:46,Athletico-PR,athletico_pr,Cruzeiro,cruzeiro,0,2,2,-2,Vitoria Visitante,Cruzeiro,Estádio Joaquim Américo Guimarães,PR,MG,4-2-3-1,4-2-3-1,F. Soares Pessoa,L. Venker de Menezes
5871,2017,13,2017-07-12,21:46,Vitoria,vitoria,Vasco,vasco,1,4,5,-3,Vitoria Visitante,Vasco, Barradão,BA,RJ,4-3-3,4-2-3-1,A. Tadeu Gallo,M. Mendes
5872,2017,13,2017-07-13,19:28,Sao Paulo,sao_paulo,Atletico-GO,atletico_go,2,2,4,0,Empate,-, Morumbi,SP,GO,4-2-3-1,4-2-3-1,D. Silvestre Júnior,D. Ghidoni Junior
5873,2017,13,2017-07-13,19:30,Sport,sport,Chapecoense,chapecoense,3,0,3,3,Vitoria Mandante,Sport,Arena de Pernambuco,PE,SC,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,V. Eutrópio
5874,2017,13,2017-07-13,19:31,Flamengo,flamengo,Gremio,gremio,0,1,1,-1,Vitoria Visitante,Gremio,Luso-Brasileiro,RJ,RS,4-2-3-1,4-2-3-1,J. Mannarino,Renato Gaúcho
5875,2017,13,2017-07-13,21:01,Avai,avai,Coritiba,coritiba,1,4,5,-3,Vitoria Visitante,Coritiba,  Ressacada,SC,PR,4-2-3-1,4-3-3,C. dos Santos Oliveira,E. Pacheco
5876,2017,14,2017-07-15,19:01,Corinthians,corinthians,Athletico-PR,athletico_pr,2,2,4,0,Empate,-,Neo Química Arena,SP,PR,4-2-3-1,4-2-3-1,F. Carille,F. Soares Pessoa
5877,2017,14,2017-07-16,11:02,Palmeiras,palmeiras,Vitoria,vitoria,4,2,6,2,Vitoria Mandante,Palmeiras,Allianz Parque,SP,BA,4-2-3-1,4-2-3-1,A. Stival,A. Tadeu Gallo
5878,2017,14,2017-07-16,15:59,Vasco,vasco,Santos,santos,0,0,0,0,Empate,-,Estádio Nilton Santos,RJ,SP,4-2-3-1,4-2-3-1,M. Mendes,L. Culpi
5879,2017,14,2017-07-16,15:59,Atletico-GO,atletico_go,Atletico-MG,atletico_mg,1,2,3,-1,Vitoria Visitante,Atletico-MG,Estádio Olímpico Pedro Ludovico Teixeira,GO,MG,4-2-3-1,4-2-3-1,D. Ghidoni Junior,R. Machado Marques
5880,2017,14,2017-07-16,16:00,Chapecoense,chapecoense,Sao Paulo,sao_paulo,2,0,2,2,Vitoria Mandante,Chapecoense,Arena Condá,SC,SP,4-1-4-1,4-2-3-1,V. Eutrópio,D. Silvestre Júnior
5881,2017,14,2017-07-16,16:01,Cruzeiro,cruzeiro,Flamengo,flamengo,1,1,2,0,Empate,-, Mineirão,MG,RJ,4-2-3-1,4-2-3-1,L. Venker de Menezes,J. Mannarino
5882,2017,14,2017-07-16,16:01,Gremio,gremio,Ponte Preta,ponte_preta,3,1,4,2,Vitoria Mandante,Gremio,Arena do Grêmio,RS,SP,4-2-3-1,5-3-2,Renato Gaúcho,G. Kleina
5883,2017,14,2017-07-16,19:00,Bahia,bahia,Avai,avai,1,1,2,0,Empate,-,Estádio de Pituaçu,BA,SC,4-2-3-1,4-2-3-1,J. de Amorim Campos,C. dos Santos Oliveira
5884,2017,14,2017-07-16,19:01,Coritiba,coritiba,Fluminense,fluminense,1,2,3,-1,Vitoria Visitante,Fluminense, Couto Pereira,PR,RJ,4-2-3-1,4-3-3,E. Pacheco,A. da Silva Braga
5885,2017,14,2017-07-17,20:00,Botafogo-RJ,botafogo_rj,Sport,sport,2,1,3,1,Vitoria Mandante,Botafogo-RJ,Estádio Nilton Santos,RJ,PE,4-4-1-1,4-2-3-1,J. Ribeiro Ventura,V. Luxemburgo da Silva
5887,2017,15,2017-07-19,19:30,Santos,santos,Chapecoense,chapecoense,1,0,1,1,Vitoria Mandante,Santos,Estádio Urbano Caldeira,SP,SC,4-2-3-1,4-1-4-1,L. Culpi,V. Eutrópio
5886,2017,15,2017-07-19,19:31,Vitoria,vitoria,Gremio,gremio,1,3,4,-2,Vitoria Visitante,Gremio, Barradão,BA,RS,4-2-2-2,4-1-4-1,A. Tadeu Gallo,Renato Gaúcho
5889,2017,15,2017-07-19,20:59,Ponte Preta,ponte_preta,Coritiba,coritiba,4,0,4,4,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,PR,4-2-3-1,4-1-4-1,G. Kleina,E. Pacheco
5888,2017,15,2017-07-19,21:01,Avai,avai,Corinthians,corinthians,0,0,0,0,Empate,-,  Ressacada,SC,SP,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,F. Carille
5890,2017,15,2017-07-19,21:45,Atletico-MG,atletico_mg,Bahia,bahia,0,2,2,-2,Vitoria Visitante,Bahia,Estádio Raimundo Sampaio,MG,BA,4-2-3-1,4-2-3-1,R. Machado Marques,J. de Amorim Campos
5891,2017,15,2017-07-19,21:45,Sao Paulo,sao_paulo,Vasco,vasco,1,0,1,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,RJ,4-2-3-1,4-2-3-1,D. Silvestre Júnior,E. Da Conceição Silva
5892,2017,15,2017-07-19,21:45,Flamengo,flamengo,Palmeiras,palmeiras,2,2,4,0,Empate,-,Luso-Brasileiro,RJ,SP,4-2-3-1,4-3-3,J. Mannarino,A. Stival
5893,2017,15,2017-07-20,19:29,Fluminense,fluminense,Cruzeiro,cruzeiro,1,1,2,0,Empate,-,Estádio Giulite Coutinho,RJ,MG,4-3-3,4-4-2,A. da Silva Braga,L. Venker de Menezes
5894,2017,15,2017-07-20,20:03,Sport,sport,Atletico-GO,atletico_go,4,0,4,4,Vitoria Mandante,Sport,Adelmar da Costa Carvalho,PE,GO,4-2-3-1,4-3-3,V. Luxemburgo da Silva,D. Ghidoni Junior
5895,2017,15,2017-07-20,21:00,Athletico-PR,athletico_pr,Botafogo-RJ,botafogo_rj,0,0,0,0,Empate,-,Estádio Joaquim Américo Guimarães,PR,RJ,4-1-4-1,4-2-3-1,F. Soares Pessoa,J. Ribeiro Ventura
5896,2017,16,2017-07-22,15:59,Vitoria,vitoria,Chapecoense,chapecoense,1,2,3,-1,Vitoria Visitante,Chapecoense, Barradão,BA,SC,4-2-3-1,4-1-4-1,F. Pinto Tanajura,V. Eutrópio
5897,2017,16,2017-07-22,19:00,Flamengo,flamengo,Coritiba,coritiba,2,1,3,1,Vitoria Mandante,Flamengo,Luso-Brasileiro,RJ,PR,4-2-3-1,4-4-1-1,J. Mannarino,R. L. Martins Gomes
5898,2017,16,2017-07-23,11:00,Santos,santos,Bahia,bahia,3,0,3,3,Vitoria Mandante,Santos,Estádio Municipal Paulo Machado de Carvalho,SP,BA,4-2-3-1,4-2-3-1,L. Culpi,J. de Amorim Campos
5899,2017,16,2017-07-23,16:00,Avai,avai,Cruzeiro,cruzeiro,1,0,1,1,Vitoria Mandante,Avai,  Ressacada,SC,MG,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,L. Venker de Menezes
5901,2017,16,2017-07-23,16:00,Fluminense,fluminense,Corinthians,corinthians,0,1,1,-1,Vitoria Visitante,Corinthians, Maracanã,RJ,SP,4-2-3-1,4-2-3-1,A. da Silva Braga,F. Carille
5900,2017,16,2017-07-23,16:01,Sport,sport,Palmeiras,palmeiras,0,2,2,-2,Vitoria Visitante,Palmeiras,Arena de Pernambuco,PE,SP,4-2-3-1,4-3-3,V. Luxemburgo da Silva,A. Stival
5903,2017,16,2017-07-23,18:58,Atletico-GO,atletico_go,Botafogo-RJ,botafogo_rj,1,1,2,0,Empate,-,Estádio Olímpico Pedro Ludovico Teixeira,GO,RJ,4-2-3-1,4-2-3-1,J. P. Sanches,J. Ribeiro Ventura
5902,2017,16,2017-07-23,19:00,Athletico-PR,athletico_pr,Ponte Preta,ponte_preta,0,2,2,-2,Vitoria Visitante,Ponte Preta,Estádio Joaquim Américo Guimarães,PR,SP,4-2-3-1,4-2-3-1,F. Soares Pessoa,G. Kleina
5904,2017,16,2017-07-23,19:00,Atletico-MG,atletico_mg,Vasco,vasco,1,2,3,-1,Vitoria Visitante,Vasco,Estádio Raimundo Sampaio,MG,RJ,4-2-3-1,4-2-3-1,D. Giacomini,M. Mendes
5905,2017,16,2017-07-24,20:00,Sao Paulo,sao_paulo,Gremio,gremio,1,1,2,0,Empate,-, Morumbi,SP,RS,4-2-3-1,4-2-3-1,D. Silvestre Júnior,Renato Gaúcho
5906,2017,17,2017-07-29,16:01,Botafogo-RJ,botafogo_rj,Sao Paulo,sao_paulo,3,4,7,-1,Vitoria Visitante,Sao Paulo,Estádio Nilton Santos,RJ,SP,4-2-3-1,4-1-4-1,J. Ribeiro Ventura,D. Silvestre Júnior
5907,2017,17,2017-07-29,18:59,Palmeiras,palmeiras,Avai,avai,2,0,2,2,Vitoria Mandante,Palmeiras,Allianz Parque,SP,SC,4-2-3-1,4-2-3-1,A. Stival,C. dos Santos Oliveira
5908,2017,17,2017-07-30,11:01,Chapecoense,chapecoense,Atletico-GO,atletico_go,1,2,3,-1,Vitoria Visitante,Atletico-GO,Arena Condá,SC,GO,4-1-4-1,4-2-3-1,E. Hartkopp,J. P. Sanches
5909,2017,17,2017-07-30,16:01,Coritiba,coritiba,Atletico-MG,atletico_mg,0,2,2,-2,Vitoria Visitante,Atletico-MG, Couto Pereira,PR,MG,4-2-3-1,4-2-3-1,M. de Oliveira Santos,M. Reis Micale
5910,2017,17,2017-07-30,16:01,Bahia,bahia,Sport,sport,1,3,4,-2,Vitoria Visitante,Sport,Itaipava Arena Fonte Nova,BA,PE,4-2-3-1,4-2-3-1,J. de Amorim Campos,V. Luxemburgo da Silva
5911,2017,17,2017-07-30,16:04,Corinthians,corinthians,Flamengo,flamengo,1,1,2,0,Empate,-,Neo Química Arena,SP,RJ,4-2-3-1,4-2-3-1,F. Carille,J. Mannarino
5912,2017,17,2017-07-30,19:00,Gremio,gremio,Santos,santos,1,1,2,0,Empate,-,Arena do Grêmio,RS,SP,4-2-3-1,4-2-3-1,Renato Gaúcho,L. Culpi
5913,2017,17,2017-07-30,19:00,Cruzeiro,cruzeiro,Vitoria,vitoria,0,0,0,0,Empate,-, Mineirão,MG,BA,4-2-3-1,4-2-3-1,L. Venker de Menezes,V. Carmo Mancini
5914,2017,17,2017-07-31,19:59,Vasco,vasco,Athletico-PR,athletico_pr,0,1,1,-1,Vitoria Visitante,Athletico-PR,Estádio Municipal General Raulino de Oliveira,RJ,PR,4-2-3-1,4-2-3-1,M. Mendes,F. Soares Pessoa
5917,2017,18,2017-08-02,19:30,Chapecoense,chapecoense,Bahia,bahia,1,1,2,0,Empate,-,Arena Condá,SC,BA,4-2-3-1,4-2-3-1,V. Eutrópio,C. Casagrande
5916,2017,18,2017-08-02,19:35,Sport,sport,Fluminense,fluminense,2,2,4,0,Empate,-,Adelmar da Costa Carvalho,PE,RJ,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,A. da Silva Braga
5918,2017,18,2017-08-02,20:59,Atletico-MG,atletico_mg,Corinthians,corinthians,0,2,2,-2,Vitoria Visitante,Corinthians, Mineirão,MG,SP,4-2-3-1,4-2-3-1,M. Reis Micale,F. Carille
5919,2017,18,2017-08-02,20:59,Vitoria,vitoria,Ponte Preta,ponte_preta,3,1,4,2,Vitoria Mandante,Vitoria, Barradão,BA,SP,4-2-3-1,4-3-3,V. Carmo Mancini,G. Kleina
5921,2017,18,2017-08-02,21:45,Atletico-GO,atletico_go,Gremio,gremio,0,1,1,-1,Vitoria Visitante,Gremio,Estádio Olímpico Pedro Ludovico Teixeira,GO,RS,4-2-3-1,4-1-4-1,J. P. Sanches,Renato Gaúcho
