partida_id,temporada,rodada,clube,clube_slug,atleta,atleta_slug,minuto_continuo,minuto_nominal,acrescimo,periodo,tipo_de_gol
7799,2022,16,Juventude,juventude,Paulo,paulo,5,5,0,1T,Normal
7800,2022,16,Corinthians,corinthians,Rodinei Marcelo De Almeida,rodinei_marcelo_de_almeida,52,52,0,2T,Gol Contra
7801,2022,16,Santos,santos,Lucas Barbosa,lucas_barbosa,76,76,0,2T,Normal
7804,2022,16,Cuiaba,cuiaba,Alesson,alesson,22,22,0,1T,Normal
7804,2022,16,Cuiaba,cuiaba,André Luis,andre_luis,98,90,8,2T,Normal
7805,2022,16,Internacional,internacional,Moisés Roberto Barbosa,moises_roberto_barbosa,95,90,5,2T,Normal
7807,2022,17,Flamengo,flamengo,Diego Ribas,diego_ribas,22,22,0,1T,Normal
7807,2022,17,Flamengo,flamengo,Gustavo Henrique Vernes,gustavo_henrique_vernes,13,13,0,1T,Normal
7808,2022,17,Avai,avai,Bissoli,bissoli,10,10,0,1T,Penalty
7809,2022,17,Corinthians,corinthians,Róger Guedes,roger_guedes,4,4,0,1T,Normal
7809,2022,17,Ceara,ceara,Bruno Pacheco,bruno_pacheco,28,28,0,1T,Normal
7809,2022,17,Ceara,ceara,Vinícius,vinicius,33,33,0,1T,Normal
7809,2022,17,Ceara,ceara,Cléber,cleber,76,76,0,2T,Normal
7811,2022,17,Fluminense,fluminense,Manoel Messias Silva Carvalho,manoel_messias_silva_carvalho,64,64,0,2T,Normal
7811,2022,17,Sao Paulo,sao_paulo,Luciano da Rocha Neves,luciano_da_rocha_neves,34,34,0,1T,Normal
7811,2022,17,Sao Paulo,sao_paulo,Patrick,patrick,42,42,0,1T,Normal
7811,2022,17,Fluminense,fluminense,André Trindade,andre_trindade,25,25,0,1T,Normal
7813,2022,17,Fortaleza,fortaleza,Moisés Vieira da Veiga,moises_vieira_da_veiga,74,74,0,2T,Normal
7812,2022,17,Atletico-MG,atletico_mg,Matías Zaracho,matias_zaracho,55,55,0,2T,Normal
7814,2022,17,Bragantino,bragantino,Alerrandro Barra Mansa Realino de Souza,alerrandro_barra_mansa_realino_de_souza,7,7,0,1T,Normal
7814,2022,17,Bragantino,bragantino,Marcos Vinicios,marcos_vinicios,41,41,0,1T,Normal
7814,2022,17,Bragantino,bragantino,Alerrandro Barra Mansa Realino de Souza,alerrandro_barra_mansa_realino_de_souza,2,2,0,1T,Normal
7815,2022,17,Palmeiras,palmeiras,Gabriel Veron,gabriel_veron,49,49,0,2T,Normal
7816,2022,18,Ceara,ceara,Vinícius,vinicius,48,45,3,1T,Normal
7818,2022,18,Goias,goias,Nicolas Godinho Johann,nicolas_godinho_johann,80,80,0,2T,Normal
7818,2022,18,Fluminense,fluminense,Jhon Arias,jhon_arias,28,28,0,1T,Normal
7818,2022,18,Fluminense,fluminense,Germán Cano,german_cano,84,84,0,2T,Normal
7818,2022,18,Goias,goias,Pedro Raúl,pedro_raul,44,44,0,1T,Normal
7818,2022,18,Fluminense,fluminense,Willian Gomes de Siqueira,willian_gomes_de_siqueira,85,85,0,2T,Normal
7817,2022,18,Bragantino,bragantino,Lucas Evangelista,lucas_evangelista,37,37,0,1T,Normal
7817,2022,18,Bragantino,bragantino,Gabriel Novaes,gabriel_novaes,95,90,5,2T,Normal
7817,2022,18,Fortaleza,fortaleza,Emanuel Brítez,emanuel_britez,57,57,0,2T,Normal
7819,2022,18,Athletico-PR,athletico_pr,Tomás Cuello,tomas_cuello,9,9,0,1T,Normal
7819,2022,18,Atletico-GO,atletico_go,Kelvin,kelvin,72,72,0,2T,Normal
7819,2022,18,Athletico-PR,athletico_pr,Agustín Canobbio,agustin_canobbio,14,14,0,1T,Normal
7819,2022,18,Athletico-PR,athletico_pr,David Terans,david_terans,49,49,0,2T,Normal
7819,2022,18,Athletico-PR,athletico_pr,Léo Cittadini,leo_cittadini,95,90,5,2T,Normal
7820,2022,18,Flamengo,flamengo,Lázaro Vinícius,lazaro_vinicius,86,86,0,2T,Normal
7820,2022,18,Flamengo,flamengo,Pedro,pedro,6,6,0,1T,Normal
7820,2022,18,Flamengo,flamengo,Pedro,pedro,13,13,0,1T,Normal
7820,2022,18,Flamengo,flamengo,Éverton Ribeiro,everton_ribeiro,18,18,0,1T,Normal
7821,2022,18,Sao Paulo,sao_paulo,Nikão,nikao,30,30,0,1T,Normal
7821,2022,18,Internacional,internacional,Pedro Henrique Konzen,pedro_henrique_konzen,4,4,0,1T,Normal
7821,2022,18,Sao Paulo,sao_paulo,Luciano da Rocha Neves,luciano_da_rocha_neves,54,54,0,2T,Normal
7821,2022,18,Internacional,internacional,Pedro Henrique Konzen,pedro_henrique_konzen,24,24,0,1T,Normal
7821,2022,18,Internacional,internacional,Edenílson Andrade dos Santos,edenilson_andrade_dos_santos,41,41,0,1T,Penalty
7821,2022,18,Sao Paulo,sao_paulo,Nikão,nikao,10,10,0,1T,Normal
7822,2022,18,Santos,santos,Léo Baptistão,leo_baptistao,33,33,0,1T,Normal
7822,2022,18,Santos,santos,Marcos Leonardo Santos Almeida,marcos_leonardo_santos_almeida,77,77,0,2T,Normal
7823,2022,18,Corinthians,corinthians,Róger Guedes,roger_guedes,36,36,0,1T,Normal
7823,2022,18,Corinthians,corinthians,Adson,adson,67,67,0,2T,Normal
7823,2022,18,Corinthians,corinthians,Raul Gustavo Pereira Bicalho,raul_gustavo_pereira_bicalho,85,85,0,2T,Normal
7823,2022,18,Coritiba,coritiba,Luciano Castán,luciano_castan,54,54,0,2T,Normal
7824,2022,18,Cuiaba,cuiaba,Gabriel Pirani,gabriel_pirani,99,90,9,2T,Normal
7824,2022,18,Atletico-MG,atletico_mg,Alan Kardec,alan_kardec,94,90,4,2T,Normal
7825,2022,18,Palmeiras,palmeiras,Gustavo Scarpa,gustavo_scarpa,65,65,0,2T,Normal
7826,2022,19,Sao Paulo,sao_paulo,Rodrigo Nestor,rodrigo_nestor,33,33,0,1T,Normal
7826,2022,19,Goias,goias,Pedro Raúl,pedro_raul,92,90,2,2T,Normal
7826,2022,19,Sao Paulo,sao_paulo,Patrick,patrick,48,48,0,2T,Normal
7826,2022,19,Goias,goias,Dada,dada,8,8,0,1T,Normal
7826,2022,19,Sao Paulo,sao_paulo,Jonathan Calleri,jonathan_calleri,29,29,0,1T,Normal
7826,2022,19,Goias,goias,Danilo Cardoso,danilo_cardoso,39,39,0,1T,Normal
7827,2022,19,Botafogo-RJ,botafogo_rj,Erison Danilo de Souza,erison_danilo_de_souza,19,19,0,1T,Normal
7827,2022,19,Botafogo-RJ,botafogo_rj,Jeffinho,jeffinho,54,54,0,2T,Normal
7828,2022,19,Flamengo,flamengo,Pedro,pedro,55,55,0,2T,Normal
7828,2022,19,Flamengo,flamengo,Pedro,pedro,84,84,0,2T,Normal
7828,2022,19,Avai,avai,Arthur Chaves,arthur_chaves,47,47,0,2T,Normal
7830,2022,19,Palmeiras,palmeiras,Gustavo Gómez,gustavo_gomez,18,18,0,1T,Normal
7830,2022,19,Palmeiras,palmeiras,Gabriel Menino,gabriel_menino,88,88,0,2T,Normal
7830,2022,19,Internacional,internacional,Alexandre Alemão,alexandre_alemao,82,82,0,2T,Normal
7831,2022,19,Juventude,juventude,Isidro Pitta,isidro_pitta,66,66,0,2T,Normal
7829,2022,19,Bragantino,bragantino,Luan Cândido,luan_candido,72,72,0,2T,Normal
7829,2022,19,Fluminense,fluminense,Jhon Arias,jhon_arias,62,62,0,2T,Normal
7829,2022,19,Fluminense,fluminense,Germán Cano,german_cano,66,66,0,2T,Normal
7833,2022,19,America-MG,america_mg,Felipe Azevedo,felipe_azevedo,33,33,0,1T,Normal
7832,2022,19,Atletico-MG,atletico_mg,Keno,keno,9,9,0,1T,Normal
7832,2022,19,Corinthians,corinthians,Fábio Santos,fabio_santos,80,80,0,2T,Normal
7832,2022,19,Corinthians,corinthians,Fábio Santos,fabio_santos,86,86,0,2T,Penalty
7835,2022,19,Coritiba,coritiba,Alef Manga,alef_manga,40,40,0,1T,Normal
7836,2022,20,Goias,goias,Pedro Raúl,pedro_raul,80,80,0,2T,Normal
7837,2022,20,Ceara,ceara,Stiven Mendoza,stiven_mendoza,80,80,0,2T,Penalty
7837,2022,20,Palmeiras,palmeiras,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,31,31,0,1T,Normal
7837,2022,20,Palmeiras,palmeiras,José Manuel Alberto López,jose_manuel_alberto_lopez,45,45,0,1T,Normal
7838,2022,20,Corinthians,corinthians,Gustavo Mosquito,gustavo_mosquito,27,27,0,1T,Normal
7839,2022,20,Atletico-GO,atletico_go,Wellington Rato,wellington_rato,82,82,0,2T,Normal
7839,2022,20,Flamengo,flamengo,Lázaro Vinícius,lazaro_vinicius,22,22,0,1T,Normal
7839,2022,20,Flamengo,flamengo,Arturo Vidal,arturo_vidal,32,32,0,1T,Penalty
7839,2022,20,Flamengo,flamengo,Mário Sérgio Santos Costa,mario_sergio_santos_costa,23,23,0,1T,Normal
7839,2022,20,Flamengo,flamengo,Victor Hugo,victor_hugo,50,45,5,1T,Normal
7841,2022,20,Internacional,internacional,Maurício,mauricio,7,7,0,1T,Normal
7841,2022,20,Internacional,internacional,Maurício,mauricio,31,31,0,1T,Normal
7841,2022,20,Internacional,internacional,Wanderson,wanderson,24,24,0,1T,Normal
7840,2022,20,Athletico-PR,athletico_pr,Vitor Bueno,vitor_bueno,69,69,0,2T,Penalty
7842,2022,20,Fortaleza,fortaleza,Robson Fernandes,robson_fernandes,25,25,0,1T,Normal
7843,2022,20,Avai,avai,Bissoli,bissoli,4,4,0,1T,Normal
7843,2022,20,America-MG,america_mg,Henrique Almeida,henrique_almeida,34,34,0,1T,Normal
7843,2022,20,America-MG,america_mg,Everaldo,everaldo,70,70,0,2T,Normal
7843,2022,20,America-MG,america_mg,Everaldo,everaldo,90,90,0,2T,Normal
7844,2022,20,Bragantino,bragantino,Hélio Junio Nunes de Castro,helio_junio_nunes_de_castro,28,28,0,1T,Normal
7845,2022,20,Fluminense,fluminense,Jhon Arias,jhon_arias,72,72,0,2T,Normal
7845,2022,20,Santos,santos,Luiz Felipe,luiz_felipe,16,16,0,1T,Normal
7845,2022,20,Santos,santos,Marcos Leonardo Santos Almeida,marcos_leonardo_santos_almeida,86,86,0,2T,Normal
7845,2022,20,Fluminense,fluminense,Paulo Henrique Ganso,paulo_henrique_ganso,71,71,0,2T,Penalty
7846,2022,21,America-MG,america_mg,Pedrinho,pedrinho,8,8,0,1T,Normal
7847,2022,21,Botafogo-RJ,botafogo_rj,Víctor Cuesta,victor_cuesta,9,9,0,1T,Normal
7847,2022,21,Ceara,ceara,Stiven Mendoza,stiven_mendoza,49,49,0,2T,Normal
7849,2022,21,Atletico-GO,atletico_go,Marlon Freitas,marlon_freitas,52,52,0,2T,Normal
7849,2022,21,Atletico-GO,atletico_go,Diego Churín,diego_churin,60,60,0,2T,Normal
7849,2022,21,Bragantino,bragantino,Luan Cândido,luan_candido,86,86,0,2T,Normal
7848,2022,21,Corinthians,corinthians,Fabián Balbuena,fabian_balbuena,77,77,0,2T,Normal
7848,2022,21,Avai,avai,Bissoli,bissoli,36,36,0,1T,Penalty
7850,2022,21,Flamengo,flamengo,Lázaro Vinícius,lazaro_vinicius,7,7,0,1T,Normal
7850,2022,21,Flamengo,flamengo,Gabriel Barbosa Almeida,gabriel_barbosa_almeida,95,90,5,2T,Normal
7851,2022,21,Fluminense,fluminense,Germán Cano,german_cano,2,2,0,1T,Normal
7852,2022,21,Palmeiras,palmeiras,Eduard Atuesta,eduard_atuesta,83,83,0,2T,Normal
7852,2022,21,Palmeiras,palmeiras,Raphael Cavalcante Veiga,raphael_cavalcante_veiga,50,45,5,1T,Penalty
7852,2022,21,Palmeiras,palmeiras,Mayke,mayke,19,19,0,1T,Normal
7853,2022,21,Fortaleza,fortaleza,Lucas Crispim,lucas_crispim,45,45,0,1T,Normal
7853,2022,21,Fortaleza,fortaleza,Hércules,hercules,70,70,0,2T,Normal
7853,2022,21,Fortaleza,fortaleza,Robson Fernandes,robson_fernandes,84,84,0,2T,Normal
7854,2022,21,Atletico-MG,atletico_mg,Igor Rabello,igor_rabello,30,30,0,1T,Normal
7854,2022,21,Athletico-PR,athletico_pr,Agustín Canobbio,agustin_canobbio,96,90,6,2T,Normal
7854,2022,21,Atletico-MG,atletico_mg,Cristian Pavón,cristian_pavon,54,54,0,2T,Normal
7854,2022,21,Athletico-PR,athletico_pr,Vitor Roque,vitor_roque,46,46,0,2T,Normal
7854,2022,21,Athletico-PR,athletico_pr,Vitor Roque,vitor_roque,56,56,0,2T,Normal
7855,2022,21,Coritiba,coritiba,Léo Gamalho,leo_gamalho,57,57,0,2T,Normal
7855,2022,21,Santos,santos,Madson,madson,47,47,0,2T,Normal
7855,2022,21,Santos,santos,Bryan Angulo,bryan_angulo,93,90,3,2T,Normal
7856,2022,22,Goias,goias,Dada,dada,79,79,0,2T,Normal
7856,2022,22,Avai,avai,Bissoli,bissoli,45,45,0,1T,Penalty
7857,2022,22,Palmeiras,palmeiras,Roni,roni,72,72,0,2T,Gol Contra
7858,2022,22,Cuiaba,cuiaba,André Felipe Ribeiro de Souza,andre_felipe_ribeiro_de_souza,22,22,0,1T,Normal
7860,2022,22,Atletico-MG,atletico_mg,Alan Kardec,alan_kardec,94,90,4,2T,Normal
7861,2022,22,Fortaleza,fortaleza,Moisés Vieira da Veiga,moises_vieira_da_veiga,17,17,0,1T,Normal
7862,2022,22,Flamengo,flamengo,Fabrício Bruno,fabricio_bruno,56,56,0,2T,Normal
7862,2022,22,Flamengo,flamengo,Pedro,pedro,92,90,2,2T,Normal
7862,2022,22,Flamengo,flamengo,Fabrício Bruno,fabricio_bruno,59,59,0,2T,Normal
7862,2022,22,Flamengo,flamengo,Ayrton Lucas Dantas de Medeiros,ayrton_lucas_dantas_de_medeiros,63,63,0,2T,Normal
7862,2022,22,Flamengo,flamengo,Lázaro Vinícius,lazaro_vinicius,71,71,0,2T,Normal
7863,2022,22,Sao Paulo,sao_paulo,Rodrigo Nestor,rodrigo_nestor,25,25,0,1T,Normal
7863,2022,22,Sao Paulo,sao_paulo,Jonathan Calleri,jonathan_calleri,59,59,0,2T,Normal
7863,2022,22,Sao Paulo,sao_paulo,Igor Vinícius,igor_vinicius,61,61,0,2T,Normal
7864,2022,22,America-MG,america_mg,Pedrinho,pedrinho,14,14,0,1T,Normal
7865,2022,22,Internacional,internacional,Fabricio Bustos,fabricio_bustos,36,36,0,1T,Normal
7865,2022,22,Internacional,internacional,Alexandre Alemão,alexandre_alemao,71,71,0,2T,Normal
7865,2022,22,Internacional,internacional,Carlos de Pena,carlos_de_pena,93,90,3,2T,Normal
7866,2022,23,Goias,goias,Pedro Raúl,pedro_raul,51,51,0,2T,Normal
7867,2022,23,Fluminense,fluminense,Willian Gomes de Siqueira,willian_gomes_de_siqueira,90,90,0,2T,Normal
7867,2022,23,Fluminense,fluminense,Caio Paulista,caio_paulista,3,3,0,1T,Normal
7867,2022,23,Fluminense,fluminense,Willian Gomes de Siqueira,willian_gomes_de_siqueira,95,90,5,2T,Normal
7867,2022,23,Fluminense,fluminense,Jhon Arias,jhon_arias,36,36,0,1T,Normal
7867,2022,23,Coritiba,coritiba,Alef Manga,alef_manga,72,72,0,2T,Normal
7867,2022,23,Fluminense,fluminense,Nathan,nathan,77,77,0,2T,Normal
7867,2022,23,Coritiba,coritiba,Egídio,egidio,84,84,0,2T,Normal
7868,2022,23,Juventude,juventude,Isidro Pitta,isidro_pitta,9,9,0,1T,Normal
7868,2022,23,Juventude,juventude,Isidro Pitta,isidro_pitta,65,65,0,2T,Normal
7868,2022,23,Botafogo-RJ,botafogo_rj,Júnior Santos,junior_santos,61,61,0,2T,Normal
7868,2022,23,Botafogo-RJ,botafogo_rj,Gabriel Appelt Pires,gabriel_appelt_pires,72,72,0,2T,Normal
7869,2022,23,Palmeiras,palmeiras,Raphael Cavalcante Veiga,raphael_cavalcante_veiga,66,66,0,2T,Normal
7869,2022,23,Flamengo,flamengo,Victor Hugo,victor_hugo,29,29,0,1T,Normal
7870,2022,23,Athletico-PR,athletico_pr,Éder,eder,25,25,0,1T,Gol Contra
7870,2022,23,America-MG,america_mg,Henrique Almeida,henrique_almeida,64,64,0,2T,Normal
7871,2022,23,Cuiaba,cuiaba,Rodrigo Eduardo Costa Marinho,rodrigo_eduardo_costa_marinho,81,81,0,2T,Normal
7871,2022,23,Atletico-GO,atletico_go,Diego Churín,diego_churin,34,34,0,1T,Normal
7872,2022,23,Fortaleza,fortaleza,Moisés Vieira da Veiga,moises_vieira_da_veiga,65,65,0,2T,Normal
7873,2022,23,Ceara,ceara,Zé Roberto,ze_roberto,80,80,0,2T,Penalty
7873,2022,23,Bragantino,bragantino,Luan Cândido,luan_candido,103,90,13,2T,Penalty
7874,2022,23,Santos,santos,Lucas Braga Ribeiro,lucas_braga_ribeiro,33,33,0,1T,Normal
7875,2022,23,Internacional,internacional,Pedro Henrique Konzen,pedro_henrique_konzen,98,90,8,2T,Penalty
7876,2022,24,Goias,goias,Marquinhos,marquinhos,54,54,0,2T,Normal
7876,2022,24,Atletico-GO,atletico_go,Shaylon,shaylon,84,84,0,2T,Normal
7876,2022,24,Goias,goias,João Victor Andrade Caetano,joao_victor_andrade_caetano,11,11,0,1T,Normal
7877,2022,24,Coritiba,coritiba,Fabrício Daniel de Souza,fabricio_daniel_de_souza,78,78,0,2T,Normal
7878,2022,24,Palmeiras,palmeiras,Rony,rony,8,8,0,1T,Normal
7878,2022,24,Fluminense,fluminense,Manoel Messias Silva Carvalho,manoel_messias_silva_carvalho,38,38,0,1T,Normal
7881,2022,24,America-MG,america_mg,Henrique Almeida,henrique_almeida,19,19,0,1T,Normal
7881,2022,24,Atletico-MG,atletico_mg,Hulk,hulk,10,10,0,1T,Normal
7880,2022,24,Fortaleza,fortaleza,Juninho Capixaba,juninho_capixaba,32,32,0,1T,Normal
7882,2022,24,Flamengo,flamengo,Arturo Vidal,arturo_vidal,58,58,0,2T,Normal
7884,2022,24,Internacional,internacional,Johnny Cardoso,johnny_cardoso,38,38,0,1T,Normal
7884,2022,24,Internacional,internacional,Johnny Cardoso,johnny_cardoso,48,48,0,2T,Normal
7884,2022,24,Internacional,internacional,Edenílson Andrade dos Santos,edenilson_andrade_dos_santos,92,90,2,2T,Penalty
7884,2022,24,Internacional,internacional,Wanderson,wanderson,50,45,5,1T,Normal
7885,2022,24,Corinthians,corinthians,Gustavo Mosquito,gustavo_mosquito,31,31,0,1T,Normal
7886,2022,25,Avai,avai,Bissoli,bissoli,59,59,0,2T,Normal
7886,2022,25,Juventude,juventude,Chico,chico,70,70,0,2T,Penalty
7887,2022,25,Palmeiras,palmeiras,Miguel Merentiel,miguel_merentiel,71,71,0,2T,Normal
7887,2022,25,Bragantino,bragantino,Luan Cândido,luan_candido,25,25,0,1T,Normal
7887,2022,25,Palmeiras,palmeiras,Cleiton Schwengber,cleiton_schwengber,49,45,4,1T,Gol Contra
7887,2022,25,Bragantino,bragantino,Artur Victor Guimarães,artur_victor_guimaraes,35,35,0,1T,Normal
7888,2022,25,Athletico-PR,athletico_pr,Pablo Felipe Teixeira,pablo_felipe_teixeira,26,26,0,1T,Normal
7889,2022,25,America-MG,america_mg,Pedrinho,pedrinho,30,30,0,1T,Normal
7889,2022,25,America-MG,america_mg,Matheus Leonardo Sales Cardoso,matheus_leonardo_sales_cardoso,78,78,0,2T,Normal
7890,2022,25,Flamengo,flamengo,Gabriel Barbosa Almeida,gabriel_barbosa_almeida,53,53,0,2T,Normal
7890,2022,25,Ceara,ceara,Jô,jo,45,45,0,1T,Normal
7891,2022,25,Internacional,internacional,Alexandre Alemão,alexandre_alemao,1,1,0,1T,Normal
7891,2022,25,Internacional,internacional,Alan Patrick,alan_patrick,67,67,0,2T,Normal
7891,2022,25,Corinthians,corinthians,Fabián Balbuena,fabian_balbuena,13,13,0,1T,Normal
7891,2022,25,Corinthians,corinthians,Yuri Alberto,yuri_alberto,19,19,0,1T,Normal
7892,2022,25,Botafogo-RJ,botafogo_rj,Carlos Eduardo de Oliveira Alves,carlos_eduardo_de_oliveira_alves,36,36,0,1T,Normal
7892,2022,25,Botafogo-RJ,botafogo_rj,Fernando Marçal,fernando_marcal,64,64,0,2T,Normal
7892,2022,25,Fortaleza,fortaleza,Moisés Vieira da Veiga,moises_vieira_da_veiga,70,70,0,2T,Normal
7892,2022,25,Botafogo-RJ,botafogo_rj,Carlos Eduardo de Oliveira Alves,carlos_eduardo_de_oliveira_alves,19,19,0,1T,Normal
7893,2022,25,Atletico-MG,atletico_mg,Keno,keno,50,45,5,1T,Normal
7893,2022,25,Atletico-MG,atletico_mg,Hulk,hulk,58,58,0,2T,Normal
7894,2022,25,Sao Paulo,sao_paulo,Luizão,luizao,80,80,0,2T,Normal
7894,2022,25,Cuiaba,cuiaba,Deyverson,deyverson,7,7,0,1T,Penalty
7895,2022,25,Santos,santos,Madson,madson,55,55,0,2T,Normal
7895,2022,25,Goias,goias,Pedro Raúl,pedro_raul,2,2,0,1T,Normal
7895,2022,25,Goias,goias,Pedro Raúl,pedro_raul,61,61,0,2T,Normal
7896,2022,26,Atletico-MG,atletico_mg,Ademir,ademir,17,17,0,1T,Normal
7896,2022,26,Bragantino,bragantino,Aderlan Silva,aderlan_silva,31,31,0,1T,Normal
7898,2022,26,Ceara,ceara,Zé Roberto,ze_roberto,30,30,0,1T,Normal
7898,2022,26,Santos,santos,Marcos Leonardo Santos Almeida,marcos_leonardo_santos_almeida,56,56,0,2T,Normal
7898,2022,26,Ceara,ceara,Guilherme Castilho,guilherme_castilho,6,6,0,1T,Normal
7897,2022,26,Internacional,internacional,Alexandre Alemão,alexandre_alemao,68,68,0,2T,Normal
7899,2022,26,Fortaleza,fortaleza,Thiago Galhardo,thiago_galhardo,51,51,0,2T,Normal
7899,2022,26,Fluminense,fluminense,Germán Cano,german_cano,11,11,0,1T,Normal
7899,2022,26,Fluminense,fluminense,Germán Cano,german_cano,56,56,0,2T,Normal
7900,2022,26,Palmeiras,palmeiras,Rony,rony,46,46,0,2T,Normal
7900,2022,26,Palmeiras,palmeiras,Murilo Cerqueira,murilo_cerqueira,67,67,0,2T,Normal
7900,2022,26,Juventude,juventude,Guilherme Parede,guilherme_parede,63,63,0,2T,Normal
7901,2022,26,Avai,avai,William Pottker,william_pottker,22,22,0,1T,Normal
7901,2022,26,Athletico-PR,athletico_pr,David Terans,david_terans,48,48,0,2T,Normal
7904,2022,26,Coritiba,coritiba,Fabrício Daniel de Souza,fabricio_daniel_de_souza,49,49,0,2T,Normal
7904,2022,26,Coritiba,coritiba,Alef Manga,alef_manga,45,45,0,1T,Normal
7903,2022,26,Sao Paulo,sao_paulo,Eder Citadin Martins,eder_citadin_martins,33,33,0,1T,Penalty
7903,2022,26,Corinthians,corinthians,Yuri Alberto,yuri_alberto,14,14,0,1T,Normal
7905,2022,26,Goias,goias,Diego,diego,80,80,0,2T,Normal
7905,2022,26,Flamengo,flamengo,Matheus França,matheus_franca,84,84,0,2T,Normal
7906,2022,27,Avai,avai,Bissoli,bissoli,54,54,0,2T,Penalty
7907,2022,27,Botafogo-RJ,botafogo_rj,Francisco Soares,francisco_soares,79,79,0,2T,Normal
7907,2022,27,Botafogo-RJ,botafogo_rj,Víctor Cuesta,victor_cuesta,75,75,0,2T,Normal
7908,2022,27,Bragantino,bragantino,Alerrandro Barra Mansa Realino de Souza,alerrandro_barra_mansa_realino_de_souza,28,28,0,1T,Normal
7908,2022,27,Goias,goias,Pedro Raúl,pedro_raul,55,55,0,2T,Penalty
7910,2022,27,Sao Paulo,sao_paulo,Jonathan Calleri,jonathan_calleri,23,23,0,1T,Normal
7910,2022,27,Sao Paulo,sao_paulo,Nahuel Bustos,nahuel_bustos,93,90,3,2T,Normal
7909,2022,27,Fluminense,fluminense,Paulo Henrique Ganso,paulo_henrique_ganso,45,45,0,1T,Penalty
7909,2022,27,Flamengo,flamengo,Gabriel Barbosa Almeida,gabriel_barbosa_almeida,83,83,0,2T,Normal
7909,2022,27,Fluminense,fluminense,Nathan,nathan,76,76,0,2T,Normal
7912,2022,27,Fortaleza,fortaleza,Paulo Miranda,paulo_miranda,44,44,0,1T,Gol Contra
7912,2022,27,Juventude,juventude,Vitor Gabriel,vitor_gabriel,78,78,0,2T,Normal
7911,2022,27,America-MG,america_mg,Juninho,juninho,77,77,0,2T,Normal
7913,2022,27,Palmeiras,palmeiras,Miguel Merentiel,miguel_merentiel,77,77,0,2T,Normal
7914,2022,27,Athletico-PR,athletico_pr,Tomás Cuello,tomas_cuello,35,35,0,1T,Normal
7914,2022,27,Athletico-PR,athletico_pr,David Terans,david_terans,49,45,4,1T,Penalty
7914,2022,27,Cuiaba,cuiaba,Rodrigo Eduardo Costa Marinho,rodrigo_eduardo_costa_marinho,8,8,0,1T,Normal
7914,2022,27,Cuiaba,cuiaba,Deyverson,deyverson,64,64,0,2T,Normal
7915,2022,27,Atletico-GO,atletico_go,Diego Churín,diego_churin,64,64,0,2T,Normal
7915,2022,27,Internacional,internacional,Pedro Henrique Konzen,pedro_henrique_konzen,28,28,0,1T,Normal
7915,2022,27,Internacional,internacional,Pedro Henrique Konzen,pedro_henrique_konzen,35,35,0,1T,Normal
7916,2022,28,Sao Paulo,sao_paulo,Luciano da Rocha Neves,luciano_da_rocha_neves,48,45,3,1T,Normal
7916,2022,28,Sao Paulo,sao_paulo,Patrick,patrick,51,45,6,1T,Normal
7916,2022,28,Sao Paulo,sao_paulo,Eder Citadin Martins,eder_citadin_martins,93,90,3,2T,Normal
7916,2022,28,Sao Paulo,sao_paulo,Diego Henrique Costa Barbosa,diego_henrique_costa_barbosa,25,25,0,1T,Normal
7917,2022,28,Santos,santos,Nicolás Hernández,nicolas_hernandez,92,90,2,2T,Gol Contra
7917,2022,28,Santos,santos,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,35,35,0,1T,Normal
7921,2022,28,Fortaleza,fortaleza,Pedro Rocha Neves,pedro_rocha_neves,18,18,0,1T,Normal
7921,2022,28,Fortaleza,fortaleza,Pedro Rocha Neves,pedro_rocha_neves,51,51,0,2T,Normal
7921,2022,28,Fortaleza,fortaleza,Caio Alexandre,caio_alexandre,94,90,4,2T,Normal
7921,2022,28,Flamengo,flamengo,Gabriel Barbosa Almeida,gabriel_barbosa_almeida,50,45,5,1T,Penalty
7921,2022,28,Flamengo,flamengo,Gabriel Barbosa Almeida,gabriel_barbosa_almeida,32,32,0,1T,Normal
7919,2022,28,Corinthians,corinthians,Róger Guedes,roger_guedes,12,12,0,1T,Normal
7919,2022,28,Corinthians,corinthians,Yuri Alberto,yuri_alberto,88,88,0,2T,Normal
7919,2022,28,Atletico-GO,atletico_go,Wellington Rato,wellington_rato,17,17,0,1T,Normal
7920,2022,28,Fluminense,fluminense,Germán Cano,german_cano,19,19,0,1T,Normal
7920,2022,28,Fluminense,fluminense,Samuel Xavier,samuel_xavier,28,28,0,1T,Normal
7920,2022,28,Fluminense,fluminense,Jhon Arias,jhon_arias,56,56,0,2T,Normal
7920,2022,28,Fluminense,fluminense,Michel Araújo,michel_araujo,88,88,0,2T,Normal
7918,2022,28,Coritiba,coritiba,Fabrício Daniel de Souza,fabricio_daniel_de_souza,30,30,0,1T,Normal
7922,2022,28,Cuiaba,cuiaba,Sidcley,sidcley,32,32,0,1T,Normal
7922,2022,28,Cuiaba,cuiaba,André Luis,andre_luis,62,62,0,2T,Normal
7922,2022,28,America-MG,america_mg,Gonzalo Mastriani,gonzalo_mastriani,97,90,7,2T,Normal
7925,2022,28,Botafogo-RJ,botafogo_rj,Romildo Del Piage,romildo_del_piage,89,89,0,2T,Normal
