partida_id,temporada,rodada,data,horario,clube_mandante,clube_mandante_slug,clube_visitante,clube_visitante_slug,gols_mandante,gols_visitante,total_gols,saldo_mandante,resultado,vencedor,arena,mandante_uf,visitante_uf,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,tem_bet_mandante,tipo_bet_mandante,marca_bet_mandante,exposure_clube_mandante,exposure_total_mandante,categoria_exp_mandante,tem_bet_visitante,tipo_bet_visitante,marca_bet_visitante,exposure_clube_visitante,exposure_total_visitante,categoria_exp_visitante,exposure_clube_partida,exposure_total_partida,ambos_patrocinados_bet,algum_patrocinado_bet,categoria_exposicao_partida
3927,2012,9,2012-07-14,18:30,Corinthians,corinthians,Nautico,nautico,2,1,3,1,Vitoria Mandante,Corinthians, Pacaembu,SP,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3928,2012,9,2012-07-14,18:30,Figueirense,figueirense,Atletico-MG,atletico_mg,3,4,7,-1,Vitoria Visitante,Atletico-MG, Orlando Scarpelli,SC,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3929,2012,9,2012-07-14,21:00,Ponte Preta,ponte_preta,Coritiba,coritiba,4,1,5,3,Vitoria Mandante,Ponte Preta, Moisés Lucarelli,SP,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3930,2012,9,2012-07-15,16:00,Botafogo-RJ,botafogo_rj,Fluminense,fluminense,1,1,2,0,Empate,-,Engenhão,RJ,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3931,2012,9,2012-07-15,16:00,Internacional,internacional,Santos,santos,0,0,0,0,Empate,-, Beira Rio,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3932,2012,9,2012-07-15,16:00,Bahia,bahia,Flamengo,flamengo,1,2,3,-1,Vitoria Visitante,Flamengo,Pituaçu,BA,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3933,2012,9,2012-07-15,16:00,Cruzeiro,cruzeiro,Gremio,gremio,1,3,4,-2,Vitoria Visitante,Gremio,  Independência,MG,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3934,2012,9,2012-07-15,18:30,Sport,sport,Portuguesa,portuguesa,2,1,3,1,Vitoria Mandante,Sport,Ilha do Retiro,PE,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3935,2012,9,2012-07-15,18:30,Vasco,vasco,Atletico-GO,atletico_go,1,0,1,1,Vitoria Mandante,Vasco, São Januário,RJ,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3936,2012,9,2012-07-15,18:30,Palmeiras,palmeiras,Sao Paulo,sao_paulo,1,1,2,0,Empate,-,Arena Barueri,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3937,2012,10,2012-07-18,19:30,Santos,santos,Botafogo-RJ,botafogo_rj,0,0,0,0,Empate,-, Vila Belmiro,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3938,2012,10,2012-07-18,19:30,Gremio,gremio,Sport,sport,3,1,4,2,Vitoria Mandante,Gremio, Olímpico,RS,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3939,2012,10,2012-07-18,20:30,Nautico,nautico,Ponte Preta,ponte_preta,3,0,3,3,Vitoria Mandante,Nautico,Aflitos,PE,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3940,2012,10,2012-07-18,20:30,Portuguesa,portuguesa,Cruzeiro,cruzeiro,0,2,2,-2,Vitoria Visitante,Cruzeiro,Canindé,SP,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3941,2012,10,2012-07-18,21:50,Atletico-MG,atletico_mg,Internacional,internacional,3,1,4,2,Vitoria Mandante,Atletico-MG,  Independência,MG,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3942,2012,10,2012-07-18,21:50,Sao Paulo,sao_paulo,Vasco,vasco,0,1,1,-1,Vitoria Visitante,Vasco, Morumbi,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3943,2012,10,2012-07-18,21:50,Flamengo,flamengo,Corinthians,corinthians,0,3,3,-3,Vitoria Visitante,Corinthians,Engenhão,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3944,2012,10,2012-07-19,21:00,Atletico-GO,atletico_go,Figueirense,figueirense,3,2,5,1,Vitoria Mandante,Atletico-GO, Serra Dourada,GO,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3945,2012,10,2012-07-19,21:00,Fluminense,fluminense,Bahia,bahia,4,0,4,4,Vitoria Mandante,Fluminense,Engenhão,RJ,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3946,2012,10,2012-07-19,21:00,Coritiba,coritiba,Palmeiras,palmeiras,1,1,2,0,Empate,-, Couto Pereira,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3947,2012,11,2012-07-21,18:30,Sport,sport,Atletico-MG,atletico_mg,1,4,5,-3,Vitoria Visitante,Atletico-MG,Ilha do Retiro,PE,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3948,2012,11,2012-07-21,18:30,Vasco,vasco,Santos,santos,2,0,2,2,Vitoria Mandante,Vasco, São Januário,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3949,2012,11,2012-07-21,21:00,Corinthians,corinthians,Portuguesa,portuguesa,1,1,2,0,Empate,-, Pacaembu,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3950,2012,11,2012-07-22,16:00,Palmeiras,palmeiras,Nautico,nautico,3,0,3,3,Vitoria Mandante,Palmeiras,Arena Barueri,SP,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3951,2012,11,2012-07-22,16:00,Internacional,internacional,Atletico-GO,atletico_go,4,1,5,3,Vitoria Mandante,Internacional, Beira Rio,RS,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3952,2012,11,2012-07-22,16:00,Cruzeiro,cruzeiro,Flamengo,flamengo,1,0,1,1,Vitoria Mandante,Cruzeiro,  Independência,MG,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3953,2012,11,2012-07-22,16:00,Figueirense,figueirense,Sao Paulo,sao_paulo,0,2,2,-2,Vitoria Visitante,Sao Paulo, Orlando Scarpelli,SC,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3954,2012,11,2012-07-22,18:30,Ponte Preta,ponte_preta,Fluminense,fluminense,1,2,3,-1,Vitoria Visitante,Fluminense, Moisés Lucarelli,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3955,2012,11,2012-07-22,18:30,Botafogo-RJ,botafogo_rj,Gremio,gremio,0,1,1,-1,Vitoria Visitante,Gremio,Engenhão,RJ,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3956,2012,11,2012-07-22,18:30,Bahia,bahia,Coritiba,coritiba,2,2,4,0,Empate,-,Pituaçu,BA,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3957,2012,12,2012-07-25,19:30,Figueirense,figueirense,Internacional,internacional,0,1,1,-1,Vitoria Visitante,Internacional, Orlando Scarpelli,SC,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3958,2012,12,2012-07-25,19:30,Ponte Preta,ponte_preta,Sport,sport,1,1,2,0,Empate,-, Moisés Lucarelli,SP,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3959,2012,12,2012-07-25,20:30,Vasco,vasco,Botafogo-RJ,botafogo_rj,1,0,1,1,Vitoria Mandante,Vasco,Engenhão,RJ,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3960,2012,12,2012-07-25,20:30,Nautico,nautico,Coritiba,coritiba,3,4,7,-1,Vitoria Visitante,Coritiba,Aflitos,PE,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3961,2012,12,2012-07-25,21:50,Corinthians,corinthians,Cruzeiro,cruzeiro,2,0,2,2,Vitoria Mandante,Corinthians, Pacaembu,SP,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3962,2012,12,2012-07-25,21:50,Atletico-GO,atletico_go,Sao Paulo,sao_paulo,4,3,7,1,Vitoria Mandante,Atletico-GO, Serra Dourada,GO,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3963,2012,12,2012-07-25,21:50,Gremio,gremio,Fluminense,fluminense,1,0,1,1,Vitoria Mandante,Gremio, Olímpico,RS,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3964,2012,12,2012-07-26,21:00,Atletico-MG,atletico_mg,Santos,santos,2,0,2,2,Vitoria Mandante,Atletico-MG,  Independência,MG,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3965,2012,12,2012-07-26,21:00,Flamengo,flamengo,Portuguesa,portuguesa,0,0,0,0,Empate,-,Engenhão,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3966,2012,12,2012-07-26,21:00,Palmeiras,palmeiras,Bahia,bahia,0,2,2,-2,Vitoria Visitante,Bahia,Arena Barueri,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3967,2012,13,2012-07-28,18:30,Internacional,internacional,Vasco,vasco,0,0,0,0,Empate,-, Beira Rio,RS,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3968,2012,13,2012-07-28,18:30,Coritiba,coritiba,Gremio,gremio,2,1,3,1,Vitoria Mandante,Coritiba, Couto Pereira,PR,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3969,2012,13,2012-07-28,21:00,Botafogo-RJ,botafogo_rj,Figueirense,figueirense,1,0,1,1,Vitoria Mandante,Botafogo-RJ,Engenhão,RJ,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3970,2012,13,2012-07-29,16:00,Sao Paulo,sao_paulo,Flamengo,flamengo,4,1,5,3,Vitoria Mandante,Sao Paulo, Morumbi,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3971,2012,13,2012-07-29,16:00,Fluminense,fluminense,Atletico-MG,atletico_mg,0,0,0,0,Empate,-,Engenhão,RJ,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3972,2012,13,2012-07-29,16:00,Sport,sport,Atletico-GO,atletico_go,0,0,0,0,Empate,-,Ilha do Retiro,PE,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3973,2012,13,2012-07-29,16:00,Bahia,bahia,Corinthians,corinthians,0,0,0,0,Empate,-,Pituaçu,BA,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3974,2012,13,2012-07-29,18:30,Cruzeiro,cruzeiro,Palmeiras,palmeiras,2,1,3,1,Vitoria Mandante,Cruzeiro,  Independência,MG,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3975,2012,13,2012-07-29,18:30,Santos,santos,Ponte Preta,ponte_preta,2,1,3,1,Vitoria Mandante,Santos, Vila Belmiro,SP,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3976,2012,13,2012-07-29,18:30,Portuguesa,portuguesa,Nautico,nautico,3,1,4,2,Vitoria Mandante,Portuguesa,Canindé,SP,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3977,2012,14,2012-08-04,18:30,Palmeiras,palmeiras,Internacional,internacional,0,1,1,-1,Vitoria Visitante,Internacional,Arena Barueri,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3978,2012,14,2012-08-04,18:30,Atletico-GO,atletico_go,Botafogo-RJ,botafogo_rj,1,2,3,-1,Vitoria Visitante,Botafogo-RJ, Serra Dourada,GO,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3979,2012,14,2012-08-04,21:00,Portuguesa,portuguesa,Figueirense,figueirense,2,0,2,2,Vitoria Mandante,Portuguesa,Canindé,SP,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3980,2012,14,2012-08-05,16:00,Vasco,vasco,Corinthians,corinthians,0,0,0,0,Empate,-, São Januário,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3981,2012,14,2012-08-05,16:00,Gremio,gremio,Bahia,bahia,3,1,4,2,Vitoria Mandante,Gremio, Olímpico,RS,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3982,2012,14,2012-08-05,16:00,Coritiba,coritiba,Fluminense,fluminense,0,2,2,-2,Vitoria Visitante,Fluminense, Couto Pereira,PR,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3983,2012,14,2012-08-05,16:00,Sao Paulo,sao_paulo,Sport,sport,1,0,1,1,Vitoria Mandante,Sao Paulo, Morumbi,SP,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3984,2012,14,2012-08-05,18:30,Cruzeiro,cruzeiro,Ponte Preta,ponte_preta,1,2,3,-1,Vitoria Visitante,Ponte Preta,  Independência,MG,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3985,2012,14,2012-08-05,18:30,Nautico,nautico,Santos,santos,3,0,3,3,Vitoria Mandante,Nautico,Aflitos,PE,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3987,2012,15,2012-08-08,19:30,Sport,sport,Vasco,vasco,0,2,2,-2,Vitoria Visitante,Vasco,Ilha do Retiro,PE,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3988,2012,15,2012-08-08,19:30,Internacional,internacional,Nautico,nautico,0,0,0,0,Empate,-, Beira Rio,RS,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3989,2012,15,2012-08-08,20:30,Bahia,bahia,Portuguesa,portuguesa,0,0,0,0,Empate,-,Pituaçu,BA,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3990,2012,15,2012-08-08,20:30,Corinthians,corinthians,Atletico-GO,atletico_go,1,1,2,0,Empate,-, Pacaembu,SP,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3991,2012,15,2012-08-08,21:50,Figueirense,figueirense,Flamengo,flamengo,0,2,2,-2,Vitoria Visitante,Flamengo, Orlando Scarpelli,SC,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3992,2012,15,2012-08-08,21:50,Botafogo-RJ,botafogo_rj,Palmeiras,palmeiras,1,2,3,-1,Vitoria Visitante,Palmeiras,Engenhão,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3993,2012,15,2012-08-08,21:50,Santos,santos,Cruzeiro,cruzeiro,4,2,6,2,Vitoria Mandante,Santos, Vila Belmiro,SP,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3994,2012,15,2012-08-09,21:00,Ponte Preta,ponte_preta,Gremio,gremio,0,0,0,0,Empate,-, Moisés Lucarelli,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3995,2012,15,2012-08-09,21:00,Atletico-MG,atletico_mg,Coritiba,coritiba,1,0,1,1,Vitoria Mandante,Atletico-MG,  Independência,MG,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3996,2012,15,2012-08-09,21:00,Fluminense,fluminense,Sao Paulo,sao_paulo,2,1,3,1,Vitoria Mandante,Fluminense, São Januário,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3997,2012,16,2012-08-11,18:30,Bahia,bahia,Cruzeiro,cruzeiro,0,1,1,-1,Vitoria Visitante,Cruzeiro,Pituaçu,BA,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3998,2012,16,2012-08-11,18:30,Sport,sport,Figueirense,figueirense,0,1,1,-1,Vitoria Visitante,Figueirense,Ilha do Retiro,PE,SC,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
3999,2012,16,2012-08-11,18:30,Santos,santos,Atletico-GO,atletico_go,2,2,4,0,Empate,-, Pacaembu,SP,GO,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4000,2012,16,2012-08-11,21:00,Flamengo,flamengo,Nautico,nautico,2,0,2,2,Vitoria Mandante,Flamengo,  Raulino de Oliveira,RJ,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4001,2012,16,2012-08-12,16:00,Atletico-MG,atletico_mg,Vasco,vasco,1,0,1,1,Vitoria Mandante,Atletico-MG,  Independência,MG,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4002,2012,16,2012-08-12,16:00,Internacional,internacional,Ponte Preta,ponte_preta,2,1,3,1,Vitoria Mandante,Internacional, Beira Rio,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4003,2012,16,2012-08-12,16:00,Coritiba,coritiba,Corinthians,corinthians,1,2,3,-1,Vitoria Visitante,Corinthians, Couto Pereira,PR,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4004,2012,16,2012-08-12,16:00,Sao Paulo,sao_paulo,Gremio,gremio,1,2,3,-1,Vitoria Visitante,Gremio, Morumbi,SP,RS,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4005,2012,16,2012-08-12,18:30,Fluminense,fluminense,Palmeiras,palmeiras,1,0,1,1,Vitoria Mandante,Fluminense,Engenhão,RJ,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4006,2012,16,2012-08-12,18:30,Portuguesa,portuguesa,Botafogo-RJ,botafogo_rj,1,1,2,0,Empate,-,Canindé,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4007,2012,17,2012-08-15,19:30,Gremio,gremio,Portuguesa,portuguesa,1,2,3,-1,Vitoria Visitante,Portuguesa, Olímpico,RS,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4008,2012,17,2012-08-15,19:30,Cruzeiro,cruzeiro,Fluminense,fluminense,1,1,2,0,Empate,-,  Independência,MG,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4009,2012,17,2012-08-15,20:30,Atletico-GO,atletico_go,Atletico-MG,atletico_mg,1,1,2,0,Empate,-, Serra Dourada,GO,MG,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4010,2012,17,2012-08-15,20:30,Ponte Preta,ponte_preta,Bahia,bahia,0,2,2,-2,Vitoria Visitante,Bahia, Moisés Lucarelli,SP,BA,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4011,2012,17,2012-08-15,21:50,Palmeiras,palmeiras,Flamengo,flamengo,1,0,1,1,Vitoria Mandante,Palmeiras,Arena Barueri,SP,RJ,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4012,2012,17,2012-08-15,21:50,Nautico,nautico,Sao Paulo,sao_paulo,3,0,3,3,Vitoria Mandante,Nautico,Aflitos,PE,SP,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4013,2012,17,2012-08-15,21:50,Botafogo-RJ,botafogo_rj,Sport,sport,2,0,2,2,Vitoria Mandante,Botafogo-RJ,Engenhão,RJ,PE,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
4014,2012,17,2012-08-16,21:00,Vasco,vasco,Coritiba,coritiba,2,2,4,0,Empate,-, São Januário,RJ,PR,,,,,False,nenhum,Nenhum,0.0,0.0,Nenhuma,False,nenhum,Nenhum,0.0,0.0,Nenhuma,0.0,0.0,False,False,Nenhuma
