partida_id,temporada,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,posicao,minuto_continuo,minuto_nominal,acrescimo,periodo
4654,2014,5,Criciuma,criciuma,Vermelho,Carlos Eduardo Santos Oliveira,carlos_eduardo_santos_oliveira,,Zagueiro,43,43,0,1T
4654,2014,5,Criciuma,criciuma,Amarelo,Rodrigo Souza,rodrigo_souza,,Meio-campo,93,90,3,2T
4654,2014,5,Internacional,internacional,Amarelo,Juan Silveira dos Santos,juan_silveira_dos_santos,4,Zagueiro,80,80,0,2T
4654,2014,5,Internacional,internacional,Amarelo,Willians Domingos Fernandes,willians_domingos_fernandes,8,Meio-campo,36,36,0,1T
4655,2014,5,Santos,santos,Amarelo,Thiago Ribeiro,thiago_ribeiro,26,Atacante,83,83,0,2T
4655,2014,5,Santos,santos,Amarelo,David Braz,david_braz,14,Zagueiro,27,27,0,1T
4655,2014,5,Atletico-MG,atletico_mg,Amarelo,Victor,victor,1,Goleiro,71,71,0,2T
4655,2014,5,Santos,santos,Amarelo,Hélio Hermito Zampier Neto,helio_hermito_zampier_neto,,Zagueiro,40,40,0,1T
4655,2014,5,Atletico-MG,atletico_mg,Amarelo,Leonardo Silva,leonardo_silva,3,Zagueiro,88,88,0,2T
4655,2014,5,Atletico-MG,atletico_mg,Amarelo,Emerson da Conceição,emerson_da_conceicao,19,Zagueiro,69,69,0,2T
4658,2014,6,Flamengo,flamengo,Amarelo,Elano,elano,,Meio-campo,53,53,0,2T
4658,2014,6,Bahia,bahia,Amarelo,Cristian Chagas Tarouco,cristian_chagas_tarouco,3,Zagueiro,11,11,0,1T
4658,2014,6,Flamengo,flamengo,Amarelo,Éverton Cardoso da Silva,everton_cardoso_da_silva,22,Meio-campo,69,69,0,2T
4658,2014,6,Flamengo,flamengo,Amarelo,Alecsandro,alecsandro,9,Atacante,22,22,0,1T
4657,2014,6,Coritiba,coritiba,Amarelo,Andrés Fernandes Gonçalves,andres_fernandes_goncalves,5,Meio-campo,93,90,3,2T
4657,2014,6,Coritiba,coritiba,Amarelo,Alexsandro de Souza,alexsandro_de_souza,10,Meio-campo,24,24,0,1T
4657,2014,6,Internacional,internacional,Amarelo,Dida,dida,1,Goleiro,75,75,0,2T
4657,2014,6,Internacional,internacional,Amarelo,Marcos Antônio de Lima,marcos_antonio_de_lima,3,Zagueiro,56,56,0,2T
4657,2014,6,Internacional,internacional,Amarelo,Wellington Aparecido Martins,wellington_aparecido_martins,41,Meio-campo,25,25,0,1T
4657,2014,6,Coritiba,coritiba,Amarelo,Roni,roni,,Meio-campo,46,45,1,1T
4657,2014,6,Internacional,internacional,Amarelo,Wellington Paulista,wellington_paulista,9,Atacante,93,90,3,2T
4657,2014,6,Internacional,internacional,Amarelo,Otávio,otavio,33,Meio-campo,70,70,0,2T
4657,2014,6,Internacional,internacional,Amarelo,Valdívia,valdivia,29,Nao Informada,54,54,0,2T
4660,2014,6,Criciuma,criciuma,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,,Meio-campo,86,86,0,2T
4662,2014,6,Fluminense,fluminense,Amarelo,Darío Conca,dario_conca,11,Meio-campo,55,55,0,2T
4662,2014,6,Sao Paulo,sao_paulo,Amarelo,Alexandre Pato,alexandre_pato,,Atacante,70,70,0,2T
4662,2014,6,Sao Paulo,sao_paulo,Amarelo,Luís Fabiano,luis_fabiano,9,Atacante,45,45,0,1T
4662,2014,6,Sao Paulo,sao_paulo,Amarelo,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,6,Zagueiro,83,83,0,2T
4662,2014,6,Sao Paulo,sao_paulo,Amarelo,Paulo Miranda,paulo_miranda,13,Zagueiro,55,55,0,2T
4663,2014,6,Gremio,gremio,Amarelo,Hernán Barcos,hernan_barcos,9,Atacante,73,73,0,2T
4663,2014,6,Botafogo-RJ,botafogo_rj,Amarelo,Carlos Alberto Gomes de Jesus,carlos_alberto_gomes_de_jesus,,Meio-campo,43,43,0,1T
4663,2014,6,Gremio,gremio,Amarelo,Alan Ruiz,alan_ruiz,11,Meio-campo,88,88,0,2T
4663,2014,6,Botafogo-RJ,botafogo_rj,Amarelo,Emerson Sheik,emerson_sheik,,Atacante,71,71,0,2T
4663,2014,6,Botafogo-RJ,botafogo_rj,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,15,Meio-campo,40,40,0,1T
4661,2014,6,Corinthians,corinthians,Amarelo,Jadson,jadson,10,Meio-campo,75,75,0,2T
4661,2014,6,Athletico-PR,athletico_pr,Amarelo,Cleberson Martins de Souza,cleberson_martins_de_souza,4,Zagueiro,73,73,0,2T
4661,2014,6,Athletico-PR,athletico_pr,Amarelo,Marcos Guilherme,marcos_guilherme,22,Meio-campo,25,25,0,1T
4661,2014,6,Athletico-PR,athletico_pr,Amarelo,Otávio Henrique Santos,otavio_henrique_santos,7,Meio-campo,92,90,2,2T
4661,2014,6,Athletico-PR,athletico_pr,Amarelo,Sueliton Pereira,sueliton_pereira,2,Zagueiro,49,49,0,2T
4661,2014,6,Athletico-PR,athletico_pr,Amarelo,Natanael Batista Pimenta,natanael_batista_pimenta,6,Zagueiro,21,21,0,1T
4665,2014,6,Goias,goias,Amarelo,Thiago Henrique Mendes Ribeiro,thiago_henrique_mendes_ribeiro,23,Zagueiro,38,38,0,1T
4665,2014,6,Santos,santos,Amarelo,Gabriel Barbosa,gabriel_barbosa,10,Atacante,46,45,1,1T
4665,2014,6,Goias,goias,Amarelo,David França Oliveira e Silva,david_franca_oliveira_e_silva,8,Meio-campo,77,77,0,2T
4665,2014,6,Goias,goias,Amarelo,Esquerdinha,esquerdinha,,Atacante,37,37,0,1T
4665,2014,6,Santos,santos,Amarelo,David Braz,david_braz,14,Zagueiro,12,12,0,1T
4664,2014,6,Palmeiras,palmeiras,Amarelo,William Matheus,william_matheus,16,Zagueiro,83,83,0,2T
4664,2014,6,Figueirense,figueirense,Amarelo,Marcos Roberto da Silva Barbosa,marcos_roberto_da_silva_barbosa,3,Zagueiro,62,62,0,2T
4664,2014,6,Figueirense,figueirense,Amarelo,Luan José Niedzielski,luan_jose_niedzielski,21,Meio-campo,52,52,0,2T
4664,2014,6,Palmeiras,palmeiras,Amarelo,Wendel Santana Pereira Santos,wendel_santana_pereira_santos,13,Zagueiro,11,11,0,1T
4664,2014,6,Figueirense,figueirense,Amarelo,Thiago Heleno,thiago_heleno,4,Zagueiro,58,58,0,2T
4666,2014,6,Vitoria,vitoria,Amarelo,Rafael Berger,rafael_berger,,Zagueiro,47,45,2,1T
4666,2014,6,Atletico-MG,atletico_mg,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,46,45,1,1T
4666,2014,6,Vitoria,vitoria,Amarelo,Ayrton Ganino,ayrton_ganino,,Zagueiro,35,35,0,1T
4666,2014,6,Atletico-MG,atletico_mg,Amarelo,Marion Silva Fernandes,marion_silva_fernandes,22,Atacante,30,30,0,1T
4667,2014,7,Bahia,bahia,Amarelo,Wellington Clayton Gonçalves dos Santos,wellington_clayton_goncalves_dos_santos,,Meio-campo,78,78,0,2T
4668,2014,7,Sao Paulo,sao_paulo,Amarelo,Douglas Pereira dos Santos,douglas_pereira_dos_santos,23,Zagueiro,62,62,0,2T
4668,2014,7,Sao Paulo,sao_paulo,Amarelo,Josef de Souza Dias,josef_de_souza_dias,8,Meio-campo,28,28,0,1T
4668,2014,7,Gremio,gremio,Amarelo,Ramiro Moschen Benetti,ramiro_moschen_benetti,17,Meio-campo,27,27,0,1T
4668,2014,7,Sao Paulo,sao_paulo,Amarelo,Maicon,maicon,18,Meio-campo,72,72,0,2T
4668,2014,7,Sao Paulo,sao_paulo,Amarelo,Paulo Henrique Ganso,paulo_henrique_ganso,10,Meio-campo,31,31,0,1T
4668,2014,7,Gremio,gremio,Amarelo,Breno,breno,,Zagueiro,60,60,0,2T
4671,2014,7,Sport,sport,Vermelho,Durval,durval,4,Zagueiro,53,53,0,2T
4671,2014,7,Sport,sport,Amarelo,Durval,durval,4,Zagueiro,37,37,0,1T
4671,2014,7,Corinthians,corinthians,Amarelo,Bruno Henrique Corsini,bruno_henrique_corsini,25,Meio-campo,48,45,3,1T
4671,2014,7,Sport,sport,Vermelho,Neto Baiano,neto_baiano,9,Atacante,71,71,0,2T
4671,2014,7,Sport,sport,Amarelo,Patric Cabral Lalau,patric_cabral_lalau,12,Zagueiro,71,71,0,2T
4671,2014,7,Sport,sport,Amarelo,Rodrigo Mancha,rodrigo_mancha,5,Meio-campo,34,34,0,1T
4672,2014,7,Athletico-PR,athletico_pr,Amarelo,Otávio Henrique Santos,otavio_henrique_santos,7,Meio-campo,39,39,0,1T
4672,2014,7,Coritiba,coritiba,Amarelo,Carlos Emiliano Pereira,carlos_emiliano_pereira,30,Zagueiro,90,90,0,2T
4672,2014,7,Coritiba,coritiba,Amarelo,Keirrison,keirrison,99,Nao Informada,66,66,0,2T
4672,2014,7,Coritiba,coritiba,Amarelo,Júlio César da Silva e Souza,julio_cesar_da_silva_e_souza,11,Atacante,20,20,0,1T
4672,2014,7,Athletico-PR,athletico_pr,Amarelo,Weverton Pereira da Silva,weverton_pereira_da_silva,12,Goleiro,44,44,0,1T
4672,2014,7,Athletico-PR,athletico_pr,Amarelo,Cleberson Martins de Souza,cleberson_martins_de_souza,4,Zagueiro,12,12,0,1T
4672,2014,7,Coritiba,coritiba,Amarelo,Hermenegildo da Costa Paulo Bartolomeu,hermenegildo_da_costa_paulo_bartolomeu,45,Nao Informada,67,67,0,2T
4672,2014,7,Coritiba,coritiba,Amarelo,Welinton,welinton,4,Zagueiro,58,58,0,2T
4670,2014,7,Figueirense,figueirense,Amarelo,Marcos Roberto da Silva Barbosa,marcos_roberto_da_silva_barbosa,3,Zagueiro,88,88,0,2T
4670,2014,7,Goias,goias,Amarelo,Thiago Henrique Mendes Ribeiro,thiago_henrique_mendes_ribeiro,23,Zagueiro,72,72,0,2T
4670,2014,7,Goias,goias,Amarelo,Alex Alves Cardoso,alex_alves_cardoso,15,Zagueiro,89,89,0,2T
4669,2014,7,Santos,santos,Vermelho,Geuvânio,geuvanio,11,Atacante,76,76,0,2T
4669,2014,7,Santos,santos,Amarelo,Jubal Rocha Mendes Júnior,jubal_rocha_mendes_junior,36,Zagueiro,3,3,0,1T
4669,2014,7,Flamengo,flamengo,Amarelo,Luiz Antônio de Souza Soares,luiz_antonio_de_souza_soares,15,Meio-campo,44,44,0,1T
4669,2014,7,Santos,santos,Amarelo,David Braz,david_braz,14,Zagueiro,90,90,0,2T
4669,2014,7,Flamengo,flamengo,Amarelo,Maurício Azevedo Alves,mauricio_azevedo_alves,40,Meio-campo,80,80,0,2T
4669,2014,7,Flamengo,flamengo,Amarelo,Samir,samir,4,Zagueiro,24,24,0,1T
4673,2014,7,Cruzeiro,cruzeiro,Amarelo,Ricardo Goulart,ricardo_goulart,28,Meio-campo,90,90,0,2T
4673,2014,7,Internacional,internacional,Amarelo,Wellington Aparecido Martins,wellington_aparecido_martins,41,Meio-campo,68,68,0,2T
4673,2014,7,Cruzeiro,cruzeiro,Amarelo,Dagoberto Pelentier,dagoberto_pelentier,11,Atacante,35,35,0,1T
4674,2014,7,Botafogo-RJ,botafogo_rj,Amarelo,Gabriel Girotto Franco,gabriel_girotto_franco,15,Nao Informada,92,90,2,2T
4674,2014,7,Botafogo-RJ,botafogo_rj,Amarelo,Mario Bolatti,mario_bolatti,23,Meio-campo,57,57,0,2T
4674,2014,7,Vitoria,vitoria,Amarelo,Wilson Rodrigues de Moura Júnior,wilson_rodrigues_de_moura_junior,,Goleiro,81,81,0,2T
4674,2014,7,Vitoria,vitoria,Amarelo,Joseilson Batista dos Santos,joseilson_batista_dos_santos,,Meio-campo,55,55,0,2T
4674,2014,7,Botafogo-RJ,botafogo_rj,Amarelo,Júnior César,junior_cesar,,Zagueiro,69,69,0,2T
4674,2014,7,Botafogo-RJ,botafogo_rj,Amarelo,Emerson Sheik,emerson_sheik,,Atacante,30,30,0,1T
4674,2014,7,Vitoria,vitoria,Amarelo,Danilo Tarracha,danilo_tarracha,,Zagueiro,77,77,0,2T
4674,2014,7,Vitoria,vitoria,Amarelo,Neto Coruja,neto_coruja,,Meio-campo,30,30,0,1T
4675,2014,7,Chapecoense,chapecoense,Amarelo,Neném,nenem,10,Meio-campo,46,45,1,1T
4675,2014,7,Palmeiras,palmeiras,Amarelo,Lucimar da Silva Ferreira,lucimar_da_silva_ferreira,3,Zagueiro,60,60,0,2T
4675,2014,7,Chapecoense,chapecoense,Amarelo,Fabiano,fabiano,2,Zagueiro,33,33,0,1T
4675,2014,7,Palmeiras,palmeiras,Amarelo,Wesley Lopes Beltrame,wesley_lopes_beltrame,11,Meio-campo,29,29,0,1T
4676,2014,7,Atletico-MG,atletico_mg,Amarelo,Leandro Donizete,leandro_donizete,8,Meio-campo,56,56,0,2T
4676,2014,7,Criciuma,criciuma,Amarelo,Bruno Cortês,bruno_cortes,,Zagueiro,59,59,0,2T
4676,2014,7,Atletico-MG,atletico_mg,Amarelo,Alex da Silva,alex_da_silva,,Zagueiro,44,44,0,1T
4676,2014,7,Criciuma,criciuma,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,,Meio-campo,43,43,0,1T
4679,2014,8,Sport,sport,Amarelo,Renê Rodrigues Martins,rene_rodrigues_martins,6,Zagueiro,66,66,0,2T
4679,2014,8,Gremio,gremio,Amarelo,Marcos Rogério Ricci Lopes,marcos_rogerio_ricci_lopes,2,Zagueiro,28,28,0,1T
4679,2014,8,Gremio,gremio,Amarelo,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,7,Meio-campo,58,58,0,2T
4677,2014,8,Criciuma,criciuma,Amarelo,Carlos Eduardo Santos Oliveira,carlos_eduardo_santos_oliveira,,Zagueiro,78,78,0,2T
4677,2014,8,Criciuma,criciuma,Amarelo,Bruno Lopes,bruno_lopes,,Atacante,63,63,0,2T
4677,2014,8,Criciuma,criciuma,Amarelo,Silvinho,silvinho,,Atacante,25,25,0,1T
4677,2014,8,Coritiba,coritiba,Amarelo,Júlio César da Silva e Souza,julio_cesar_da_silva_e_souza,11,Nao Informada,84,84,0,2T
4677,2014,8,Coritiba,coritiba,Amarelo,Dener Assunção Braz,dener_assuncao_braz,6,Zagueiro,35,35,0,1T
4677,2014,8,Criciuma,criciuma,Amarelo,Paulo Baier,paulo_baier,,Meio-campo,73,73,0,2T
4677,2014,8,Criciuma,criciuma,Amarelo,Sérgio Antônio Borges Júnior,sergio_antonio_borges_junior,,Meio-campo,37,37,0,1T
4677,2014,8,Coritiba,coritiba,Amarelo,Norberto Pereira Marinho Neto,norberto_pereira_marinho_neto,40,Nao Informada,89,89,0,2T
4677,2014,8,Coritiba,coritiba,Amarelo,Luis Francisco Grando,luis_francisco_grando,25,Meio-campo,59,59,0,2T
4677,2014,8,Coritiba,coritiba,Amarelo,Jajá Coelho,jaja_coelho,50,Meio-campo,27,27,0,1T
4678,2014,8,Palmeiras,palmeiras,Amarelo,Wesley Lopes Beltrame,wesley_lopes_beltrame,11,Meio-campo,54,54,0,2T
4678,2014,8,Botafogo-RJ,botafogo_rj,Amarelo,Emerson Sheik,emerson_sheik,,Atacante,16,16,0,1T
4678,2014,8,Palmeiras,palmeiras,Vermelho,Wesley Lopes Beltrame,wesley_lopes_beltrame,11,Meio-campo,71,71,0,2T
4678,2014,8,Botafogo-RJ,botafogo_rj,Amarelo,Rodrigo Souto,rodrigo_souto,17,Nao Informada,86,86,0,2T
4678,2014,8,Botafogo-RJ,botafogo_rj,Amarelo,Mario Bolatti,mario_bolatti,23,Meio-campo,9,9,0,1T
4680,2014,8,Internacional,internacional,Amarelo,Andrés D'Alessandro,andres_d_alessandro,10,Meio-campo,23,23,0,1T
4680,2014,8,Chapecoense,chapecoense,Amarelo,André Luiz Paulino de Souza Motta,andre_luiz_paulino_de_souza_motta,4,Zagueiro,79,79,0,2T
4680,2014,8,Chapecoense,chapecoense,Amarelo,Neuton,neuton,13,Zagueiro,52,52,0,2T
4680,2014,8,Internacional,internacional,Amarelo,Dida,dida,1,Goleiro,90,90,0,2T
4680,2014,8,Chapecoense,chapecoense,Amarelo,Diones,diones,16,Meio-campo,81,81,0,2T
4680,2014,8,Chapecoense,chapecoense,Amarelo,Wanderson,wanderson,5,Meio-campo,77,77,0,2T
4682,2014,8,Corinthians,corinthians,Amarelo,Petros,petros,40,Meio-campo,75,75,0,2T
4682,2014,8,Corinthians,corinthians,Amarelo,Cleber Reis,cleber_reis,3,Zagueiro,84,84,0,2T
4684,2014,8,Fluminense,fluminense,Vermelho,Michael Vinicius Silva de Morais,michael_vinicius_silva_de_morais,,Nao Informada,81,81,0,2T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Edcarlos,edcarlos,15,Zagueiro,87,87,0,2T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Jesús Dátolo,jesus_datolo,10,Meio-campo,75,75,0,2T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Emerson da Conceição,emerson_da_conceicao,19,Zagueiro,70,70,0,2T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,36,36,0,1T
4684,2014,8,Fluminense,fluminense,Amarelo,Carlos Andrade Souza,carlos_andrade_souza,6,Zagueiro,44,44,0,1T
4684,2014,8,Fluminense,fluminense,Amarelo,Gum,gum,3,Zagueiro,4,4,0,1T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Alex da Silva,alex_da_silva,,Zagueiro,81,81,0,2T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Leandro Donizete,leandro_donizete,8,Meio-campo,71,71,0,2T
4684,2014,8,Atletico-MG,atletico_mg,Amarelo,Leonardo Silva,leonardo_silva,3,Zagueiro,41,41,0,1T
4684,2014,8,Fluminense,fluminense,Amarelo,Kenedy,kenedy,30,Nao Informada,70,70,0,2T
4684,2014,8,Fluminense,fluminense,Amarelo,Francisco Souza dos Santos,francisco_souza_dos_santos,13,Meio-campo,36,36,0,1T
4683,2014,8,Athletico-PR,athletico_pr,Amarelo,Léo Pereira,leo_pereira,4,Zagueiro,24,24,0,1T
4683,2014,8,Athletico-PR,athletico_pr,Amarelo,Deivid Willian da Silva,deivid_willian_da_silva,5,Meio-campo,65,65,0,2T
4683,2014,8,Sao Paulo,sao_paulo,Amarelo,Osvaldo Filho,osvaldo_filho,17,Atacante,78,78,0,2T
4685,2014,8,Figueirense,figueirense,Amarelo,Luan José Niedzielski,luan_jose_niedzielski,21,Meio-campo,85,85,0,2T
4686,2014,8,Bahia,bahia,Amarelo,Guilherme Oliveira Santos,guilherme_oliveira_santos,6,Zagueiro,63,63,0,2T
4686,2014,8,Bahia,bahia,Amarelo,Henrique Almeida,henrique_almeida,,Atacante,32,32,0,1T
4686,2014,8,Santos,santos,Amarelo,Alan Santos da Silva,alan_santos_da_silva,,Meio-campo,26,26,0,1T
4686,2014,8,Bahia,bahia,Amarelo,Fahel,fahel,7,Meio-campo,35,35,0,1T
4686,2014,8,Bahia,bahia,Amarelo,Cristian Chagas Tarouco,cristian_chagas_tarouco,3,Zagueiro,10,10,0,1T
4686,2014,8,Santos,santos,Amarelo,Neuciano Gusmão,neuciano_gusmao,4,Zagueiro,13,13,0,1T
4687,2014,9,Coritiba,coritiba,Amarelo,Germano Borovicz Cardoso Schweger,germano_borovicz_cardoso_schweger,48,Meio-campo,65,65,0,2T
4687,2014,9,Coritiba,coritiba,Amarelo,Reginaldo,reginaldo,22,Zagueiro,42,42,0,1T
4687,2014,9,Goias,goias,Amarelo,Lucas Pedro de Lima,lucas_pedro_de_lima,,Nao Informada,72,72,0,2T
4687,2014,9,Coritiba,coritiba,Amarelo,Vanderlei Farias da Silva,vanderlei_farias_da_silva,1,Goleiro,50,50,0,2T
4687,2014,9,Coritiba,coritiba,Amarelo,José Gildeixon Clemente de Paiva,jose_gildeixon_clemente_de_paiva,8,Meio-campo,40,40,0,1T
4687,2014,9,Goias,goias,Amarelo,Alex Alves Cardoso,alex_alves_cardoso,15,Zagueiro,2,2,0,1T
4688,2014,9,Sao Paulo,sao_paulo,Amarelo,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,6,Zagueiro,84,84,0,2T
4688,2014,9,Sao Paulo,sao_paulo,Amarelo,Denílson Pereira Neves,denilson_pereira_neves,15,Nao Informada,61,61,0,2T
4688,2014,9,Atletico-MG,atletico_mg,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,84,84,0,2T
4688,2014,9,Sao Paulo,sao_paulo,Amarelo,Lucas Cavalcante Silva Afonso,lucas_cavalcante_silva_afonso,,Zagueiro,77,77,0,2T
4688,2014,9,Atletico-MG,atletico_mg,Amarelo,Emerson da Conceição,emerson_da_conceicao,19,Zagueiro,85,85,0,2T
4689,2014,9,Vitoria,vitoria,Amarelo,Joseilson Batista dos Santos,joseilson_batista_dos_santos,,Meio-campo,78,78,0,2T
4689,2014,9,Vitoria,vitoria,Amarelo,Danilo Tarracha,danilo_tarracha,,Zagueiro,35,35,0,1T
4689,2014,9,Sport,sport,Amarelo,Érico Júnior,erico_junior,18,Atacante,18,18,0,1T
4689,2014,9,Vitoria,vitoria,Amarelo,Euller,euller,16,Meio-campo,89,89,0,2T
4689,2014,9,Vitoria,vitoria,Amarelo,Vinícius Santos Silva,vinicius_santos_silva,,Nao Informada,62,62,0,2T
4689,2014,9,Sport,sport,Amarelo,Durval,durval,4,Zagueiro,59,59,0,2T
4689,2014,9,Sport,sport,Amarelo,Rodrigo Mancha,rodrigo_mancha,5,Meio-campo,15,15,0,1T
4690,2014,9,Gremio,gremio,Amarelo,Ramiro Moschen Benetti,ramiro_moschen_benetti,17,Meio-campo,76,76,0,2T
4690,2014,9,Gremio,gremio,Amarelo,Werley Ananias da Silva,werley_ananias_da_silva,,Zagueiro,30,30,0,1T
4690,2014,9,Palmeiras,palmeiras,Amarelo,Renato Júnior,renato_junior,,Meio-campo,86,86,0,2T
4690,2014,9,Palmeiras,palmeiras,Amarelo,Marcelo Oliveira Ferreira,marcelo_oliveira_ferreira,26,Meio-campo,41,41,0,1T
4690,2014,9,Gremio,gremio,Amarelo,Maximiliano Rodríguez Maeso,maximiliano_rodriguez_maeso,,Nao Informada,72,72,0,2T
4690,2014,9,Palmeiras,palmeiras,Amarelo,Marquinhos,marquinhos,40,Meio-campo,88,88,0,2T
4690,2014,9,Palmeiras,palmeiras,Amarelo,Lucimar da Silva Ferreira,lucimar_da_silva_ferreira,3,Zagueiro,57,57,0,2T
4690,2014,9,Palmeiras,palmeiras,Amarelo,Henrique Dourado,henrique_dourado,27,Atacante,30,30,0,1T
4691,2014,9,Chapecoense,chapecoense,Amarelo,José Carlos Tofolo Júnior,jose_carlos_tofolo_junior,,Atacante,66,66,0,2T
4691,2014,9,Chapecoense,chapecoense,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,,Nao Informada,56,56,0,2T
4691,2014,9,Bahia,bahia,Amarelo,Rafael Miranda,rafael_miranda,55,Meio-campo,71,71,0,2T
4691,2014,9,Bahia,bahia,Amarelo,Roniery,roniery,,Zagueiro,48,48,0,2T
4691,2014,9,Chapecoense,chapecoense,Amarelo,Bérgson Gustavo Silveira da Silva,bergson_gustavo_silveira_da_silva,27,Nao Informada,60,60,0,2T
4691,2014,9,Chapecoense,chapecoense,Amarelo,Neuton,neuton,13,Zagueiro,54,54,0,2T
4691,2014,9,Bahia,bahia,Amarelo,Anderson Talisca,anderson_talisca,8,Meio-campo,65,65,0,2T
4692,2014,9,Flamengo,flamengo,Amarelo,Luiz Antônio de Souza Soares,luiz_antonio_de_souza_soares,15,Meio-campo,74,74,0,2T
4694,2014,9,Santos,santos,Amarelo,Neuciano Gusmão,neuciano_gusmao,4,Zagueiro,62,62,0,2T
4694,2014,9,Criciuma,criciuma,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,,Meio-campo,47,47,0,2T
4694,2014,9,Criciuma,criciuma,Amarelo,Rodrigo Souza,rodrigo_souza,,Meio-campo,34,34,0,1T
4694,2014,9,Santos,santos,Amarelo,Aranha,aranha,12,Goleiro,85,85,0,2T
4694,2014,9,Criciuma,criciuma,Amarelo,Lucca Borges de Brito,lucca_borges_de_brito,,Atacante,72,72,0,2T
4694,2014,9,Criciuma,criciuma,Amarelo,Sergio Escudero,sergio_escudero,,Zagueiro,47,45,2,1T
4693,2014,9,Fluminense,fluminense,Amarelo,Bruno Vieira,bruno_vieira,2,Zagueiro,69,69,0,2T
4693,2014,9,Internacional,internacional,Amarelo,Wellington Aparecido Martins,wellington_aparecido_martins,41,Meio-campo,90,90,0,2T
4693,2014,9,Internacional,internacional,Amarelo,Wellington Paulista,wellington_paulista,9,Atacante,38,38,0,1T
4693,2014,9,Fluminense,fluminense,Amarelo,Diguinho,diguinho,8,Meio-campo,36,36,0,1T
4693,2014,9,Internacional,internacional,Amarelo,Cláudio Winck,claudio_winck,39,Zagueiro,62,62,0,2T
4695,2014,9,Figueirense,figueirense,Amarelo,Rogisvaldo João dos Santos,rogisvaldo_joao_dos_santos,,Meio-campo,62,62,0,2T
4695,2014,9,Figueirense,figueirense,Amarelo,Marcos Roberto da Silva Barbosa,marcos_roberto_da_silva_barbosa,3,Zagueiro,20,20,0,1T
4695,2014,9,Athletico-PR,athletico_pr,Amarelo,Douglas Coutinho,douglas_coutinho,77,Atacante,67,67,0,2T
4695,2014,9,Athletico-PR,athletico_pr,Amarelo,Deivid Willian da Silva,deivid_willian_da_silva,5,Meio-campo,43,43,0,1T
4695,2014,9,Figueirense,figueirense,Amarelo,Thiago Heleno,thiago_heleno,4,Zagueiro,93,90,3,2T
4695,2014,9,Figueirense,figueirense,Amarelo,Vítor Júnior,vitor_junior,22,Nao Informada,59,59,0,2T
4695,2014,9,Athletico-PR,athletico_pr,Amarelo,Natanael Batista Pimenta,natanael_batista_pimenta,6,Zagueiro,71,71,0,2T
4695,2014,9,Athletico-PR,athletico_pr,Amarelo,Léo Pereira,leo_pereira,4,Zagueiro,61,61,0,2T
4697,2014,28,Botafogo-RJ,botafogo_rj,Amarelo,Edílson Mendes Guimarães,edilson_mendes_guimaraes,33,Meio-campo,88,88,0,2T
4697,2014,28,Botafogo-RJ,botafogo_rj,Amarelo,Juan Carlos Ferreyra,juan_carlos_ferreyra,9,Atacante,4,4,0,1T
4697,2014,28,Botafogo-RJ,botafogo_rj,Amarelo,Airton Ribeiro Santos,airton_ribeiro_santos,,Meio-campo,33,33,0,1T
4656,2014,5,Bahia,bahia,Vermelho,Roniery,roniery,,Zagueiro,84,84,0,2T
4656,2014,5,Sport,sport,Amarelo,Aílton,ailton,8,Nao Informada,90,90,0,2T
4656,2014,5,Sport,sport,Amarelo,Patric Cabral Lalau,patric_cabral_lalau,12,Zagueiro,61,61,0,2T
4656,2014,5,Sport,sport,Amarelo,Rithely,rithely,21,Meio-campo,48,48,0,2T
4656,2014,5,Bahia,bahia,Amarelo,Fahel,fahel,7,Meio-campo,52,52,0,2T
4656,2014,5,Bahia,bahia,Amarelo,Roniery,roniery,,Zagueiro,31,31,0,1T
4656,2014,5,Bahia,bahia,Vermelho,Marcelo Lomba,marcelo_lomba,1,Goleiro,52,52,0,2T
4656,2014,5,Sport,sport,Amarelo,José Mário de Bona,jose_mario_de_bona,31,Nao Informada,82,82,0,2T
4656,2014,5,Sport,sport,Amarelo,Magrão,magrao,1,Goleiro,51,51,0,2T
4656,2014,5,Sport,sport,Amarelo,Durval,durval,4,Zagueiro,18,18,0,1T
4656,2014,5,Bahia,bahia,Amarelo,Marcelo Lomba,marcelo_lomba,1,Goleiro,47,45,2,1T
