serie,temporada,rodada,partida_id,clube_slug,num_camisa,apelido,registro_cbf,condicao,minutos_previos,cartoes_1t_previos,taxa_1t_ajustada,score_pre_jogo
B,2022,36,357,vasco_da_gama_s_a_f,25,Marlon Gomes,611036,Titular,736.0,1.0,0.0011492906866240578,0.09424184
B,2022,36,357,vasco_da_gama_s_a_f,8,Andrey,611858,Titular,2501.0,3.0,0.0011397944980564264,0.09346315
B,2022,36,357,vasco_da_gama_s_a_f,21,EGUINALDO,716623,Titular,820.0,1.0,0.0010761540065661634,0.08824463
B,2022,36,358,bahia,20,Caio,442105,Titular,199.0,1.0,0.0020322221583223684,0.16664222
B,2022,36,358,vila_nova,11,Kaio Nunes,441092,Titular,722.0,2.0,0.0019807882885984744,0.16242464
B,2022,36,358,bahia,4,Ignacio,530656,Titular,2835.0,4.0,0.0013254942394804604,0.10869053
B,2022,36,358,vila_nova,2,Alex Silva,345933,Titular,2260.0,3.0,0.0012393200321258462,0.10162424
B,2022,36,358,vila_nova,8,Arthur Rez ...,305393,Titular,2387.0,3.0,0.001184801970442444,0.09715376
B,2022,36,359,guarani,31,Leandro,315023,Titular,1771.0,5.0,0.002386844248642596,0.19572123
B,2022,36,359,guarani,10,Giovanni A ...,292205,Titular,1961.0,4.0,0.0017962305114454838,0.1472909
B,2022,36,359,guarani,18,RICHARD,672172,Titular,452.0,1.0,0.0014921463116253524,0.122356
B,2022,36,359,cruzeiro_saf,42,Geovane Jesus,460818,Titular,1220.0,2.0,0.0014072809817833347,0.11539704
B,2022,36,359,cruzeiro_saf,14,E. Brock,291997,Titular,2584.0,3.0,0.0011091190948986172,0.09094777
B,2022,36,360,chapecoense,71,Pablo,369403,Titular,853.0,4.0,0.003267201248091157,0.2679105
B,2022,36,360,tombense,15,Guilherme  ...,454527,Titular,719.0,2.0,0.0019856630751987985,0.16282437
B,2022,36,360,tombense,18,Zé Ricardo,448024,Titular,2309.0,4.0,0.0015736999959655876,0.1290434
B,2022,36,360,chapecoense,33,Victor Ramos,177152,Titular,2340.0,4.0,0.0015565222847420195,0.12763483
B,2022,36,360,tombense,9,Everton,415027,Titular,2347.0,3.0,0.0012014482924718425,0.09851876
B,2022,37,361,ponte_preta,19,FELIPE AMARAL,600810,Titular,1969.0,4.0,0.0017907975959892252,0.1468454
B,2022,37,361,criciuma,6,Marcelo He ...,363926,Titular,2127.0,4.0,0.0016830906983240949,0.13801344
B,2022,37,361,criciuma,11,Hygor,311146,Titular,1342.0,2.0,0.0013145924345805628,0.10779658
B,2022,37,361,ponte_preta,9,Lucca,292592,Titular,2279.0,3.0,0.0012311908112621075,0.10095765
B,2022,37,361,ponte_preta,22,Igor Marqu ...,460331,Titular,1539.0,2.0,0.0011875817873945053,0.09738171
B,2022,37,362,vila_nova,11,Kaio Nunes,441092,Titular,767.0,2.0,0.0019111912111265956,0.15671768
B,2022,37,362,vila_nova,10,Dentinho,463027,Titular,782.0,2.0,0.0018888293794831488,0.15488401
B,2022,37,362,csa,5,Geovane,175223,Titular,2380.0,4.0,0.0015352358557282628,0.12588934
B,2022,37,362,vila_nova,1,Georgemy,351526,Titular,540.0,1.0,0.0013668069850936507,0.11207817
B,2022,37,362,csa,20,Lourenço,533963,Titular,1804.0,2.0,0.0010509892641047728,0.08618112
B,2022,37,363,sport,91,Gustavo,436949,Titular,718.0,2.0,0.001988078213873068,0.16302241
B,2022,37,363,sport,30,FACUNDO,779885,Titular,619.0,1.0,0.0012703121219815876,0.10416559
B,2022,37,363,operario,11,Giovanni,376246,Titular,1487.0,2.0,0.0012186609282825347,0.0999302
B,2022,37,363,sport,7,Fabinho,175065,Titular,2334.0,3.0,0.001207296847035073,0.09899834
B,2022,37,363,operario,7,Lucas Mendes,189041,Titular,809.0,1.0,0.0010859276275763151,0.08904607
B,2022,37,364,crb,5,Yago Henri ...,315979,Titular,1732.0,4.0,0.001980949491262275,0.16243786
B,2022,37,364,crb,10,Bruno,527028,Titular,403.0,1.0,0.0015741741578044258,0.12908228
B,2022,37,364,brusque,11,Fernandinho,451258,Titular,1839.0,3.0,0.001462795752243436,0.11994925
B,2022,37,364,brusque,7,Alvaro,315074,Titular,1211.0,2.0,0.0014152421183503195,0.11604985
B,2022,37,364,crb,15,Wellington ...,307674,Titular,1584.0,2.0,0.0011619382267261979,0.09527893
B,2022,37,365,novorizontino,5,Jhony Douglas,374851,Titular,1809.0,5.0,0.002347977160891034,0.19253413
B,2022,37,365,novorizontino,10,Diego Torres,633725,Titular,1462.0,4.0,0.0022535572194176336,0.18479169
B,2022,37,365,cruzeiro_saf,44,Luis Hungria,531705,Titular,142.0,1.0,0.002214142156538001,0.18155966
B,2022,37,365,cruzeiro_saf,5,Ze Ivaldo,409873,Titular,2301.0,5.0,0.0019355513261325944,0.15871521
B,2022,37,365,novorizontino,14,Bruno,509608,Titular,808.0,2.0,0.0018512838413588658,0.15180527
B,2022,37,366,ituano,4,Carlão,158972,Titular,390.0,2.0,0.0027207632185364005,0.22310258
B,2022,37,366,ituano,10,Lucas Nathan,337472,Titular,242.0,1.0,0.0019157402486487825,0.1570907
B,2022,37,366,ituano,5,Caique,502736,Titular,1958.0,4.0,0.001798811743082749,0.14750256
B,2022,37,366,ituano,9,Aylon,355362,Titular,1724.0,3.0,0.0015384349210869589,0.12615166
B,2022,37,366,londrina,5,João Paulo,174223,Titular,2970.0,4.0,0.0012742015171462238,0.10448452
B,2022,37,367,sampaio_correa,15,Eloir,184656,Titular,804.0,2.0,0.0018569626261483103,0.15227094
B,2022,37,367,sampaio_correa,10,Rafael Villa,368089,Titular,2229.0,4.0,0.0016201829477821169,0.132855
B,2022,37,367,vasco_da_gama_s_a_f,8,Andrey,611858,Titular,2591.0,3.0,0.0011069166174368802,0.09076716
B,2022,37,367,vasco_da_gama_s_a_f,25,Marlon Gomes,611036,Titular,796.0,1.0,0.00109682042013688,0.08993927
B,2022,37,367,sampaio_correa,2,Matheusinho,433799,Titular,2772.0,3.0,0.001045684371790158,0.08574612
B,2022,37,368,guarani,31,Leandro,315023,Titular,1816.0,6.0,0.0027726594406292733,0.22735807
B,2022,37,368,bahia,20,Caio,442105,Titular,253.0,1.0,0.00188775466732722,0.15479588
B,2022,37,368,guarani,10,Giovanni A ...,292205,Titular,2051.0,4.0,0.0017332337375528801,0.14212517
B,2022,37,368,guarani,32,Rodrigo An ...,429655,Titular,1641.0,3.0,0.001598075322044557,0.13104218
B,2022,37,368,bahia,4,Ignacio,530656,Titular,2925.0,4.0,0.001290942850948145,0.10585731
B,2022,37,369,tombense,5,Guilherme  ...,454527,Titular,804.0,2.0,0.0018569626261483103,0.15227094
B,2022,37,369,tombense,8,Zé Ricardo,448024,Titular,2399.0,4.0,0.001525173944290237,0.12506426
B,2022,37,369,gremio,4,Kannemann,554626,Titular,524.0,1.0,0.0013881633442357389,0.11382939
B,2022,37,369,tombense,150,Everton,415027,Titular,2413.0,3.0,0.0011745551886362502,0.09631353
B,2022,37,369,gremio,5,Thiago Santos,293712,Titular,724.0,1.0,0.001161339268380226,0.09522982
B,2022,37,370,chapecoense,71,Pablo,369403,Titular,943.0,4.0,0.0030640881943848905,0.25125523
B,2022,37,370,nautico,5,Djavan,358911,Titular,870.0,2.0,0.0017675031127718224,0.14493526
B,2022,37,370,chapecoense,33,Victor Ramos,177152,Titular,2430.0,4.0,0.0015090372916373369,0.12374106
B,2022,37,370,nautico,3,Arthur Hen ...,450056,Titular,556.0,1.0,0.0013460977883498074,0.11038002
B,2022,37,370,chapecoense,7,Chrystian,546794,Titular,1520.0,2.0,0.001198752111137325,0.09829767
B,2022,38,371,guarani,31,Leandro,315023,Titular,1906.0,6.0,0.002669606464545442,0.21890773
B,2022,38,371,guarani,18,RICHARD,672172,Titular,516.0,1.0,0.0014006625528507229,0.11485433
B,2022,38,371,chapecoense,7,Chrystian,546794,Titular,1594.0,2.0,0.0011571505031978675,0.09488634
B,2022,38,371,chapecoense,8,Marcelo,318694,Titular,1963.0,2.0,0.0009837893437662747,0.08067073
B,2022,38,371,chapecoense,10,Alisson Fa ...,345876,Titular,992.0,1.0,0.0009538023818340043,0.0782118
B,2022,38,372,crb,5,Yago Henri ...,315979,Titular,1802.0,4.0,0.001921404497696062,0.15755517
B,2022,38,372,crb,6,Guilherme,419442,Titular,2019.0,4.0,0.0017558845389822684,0.14398253
B,2022,38,372,bahia,20,Caio,442105,Titular,315.0,1.0,0.001746102029075257,0.14318037
B,2022,38,372,bahia,13,André Dho ...,609797,Titular,1130.0,2.0,0.001486547947052966,0.12189693
B,2022,38,372,crb,9,Anselmo Ramon,182466,Titular,2673.0,4.0,0.0013939719992739786,0.1143057
B,2022,38,373,nautico,6,Thassio Melo,543706,Titular,845.0,2.0,0.001801541378212888,0.14772639
B,2022,38,373,ponte_preta,19,Felipe Amaral,600810,Titular,2038.0,4.0,0.0017427396192656952,0.14290465
B,2022,38,373,ponte_preta,5,Leo,465048,Titular,2665.0,5.0,0.0017134512333953664,0.140503
B,2022,38,373,nautico,5,Djavan,358911,Titular,956.0,2.0,0.0016641985945716582,0.13646428
B,2022,38,373,ponte_preta,4,Mateus Silva,378323,Titular,1215.0,2.0,0.001412870643554714,0.11585539
B,2022,38,374,tombense,7,Keké,412193,Titular,1788.0,4.0,0.0019331613433987475,0.15851923
B,2022,38,374,tombense,18,Zé Ricardo,448024,Titular,2482.0,4.0,0.0014832572614675837,0.1216271
B,2022,38,374,criciuma,11,Hygor,311146,Titular,1432.0,2.0,0.0012541786509815396,0.10284265
B,2022,38,374,tombense,9,Everton,415027,Titular,2496.0,3.0,0.0011425477816075882,0.09368892
B,2022,38,374,tombense,3,Joseph Mau ...,382807,Titular,1775.0,2.0,0.0010650871005258612,0.08733714
B,2022,38,375,ituano,8,Caique,502736,Titular,2048.0,4.0,0.0017358999818274468,0.1423438
B,2022,38,375,ituano,11,Gabriel Ba ...,539977,Titular,1110.0,2.0,0.0015050143811778474,0.12341118
B,2022,38,375,ituano,9,Aylon,355362,Titular,1795.0,3.0,0.0014915351432228036,0.12230588
B,2022,38,375,vasco_da_gama_s_a_f,8,Andrey Santos,611858,Titular,2681.0,3.0,0.00107609970251378,0.08824018
B,2022,38,375,vasco_da_gama_s_a_f,15,Figueiredo,559670,Titular,2156.0,2.0,0.000912301639192897,0.07480873
B,2022,38,376,novorizontino,5,Jhony Douglas,374851,Titular,1863.0,5.0,0.002294994986752575,0.18818959
B,2022,38,376,novorizontino,10,Diego Torres,633725,Titular,1516.0,4.0,0.002193984699254134,0.17990675
B,2022,38,376,novorizontino,9,Ronaldo,298282,Titular,1420.0,3.0,0.0017828506008835076,0.14619375
B,2022,38,376,novorizontino,11,Gustavo Bo ...,308427,Titular,2182.0,4.0,0.0016491697068218994,0.13523192
B,2022,38,376,novorizontino,4,Ligger,291797,Titular,2197.0,4.0,0.0016399974615114328,0.13447979
B,2022,38,377,brusque,66,Alex Ruan,370091,Titular,1565.0,5.0,0.002626185546584181,0.21534721
B,2022,38,377,brusque,21,Para,165065,Titular,1562.0,4.0,0.0021450403267198517,0.17589331
B,2022,38,377,brusque,26,Wagner,565195,Titular,1627.0,3.0,0.0016093432786536599,0.13196615
B,2022,38,377,gremio,59,Gabriel Silva,590905,Titular,385.0,1.0,0.0016079922640636546,0.13185537
B,2022,38,377,brusque,11,Fernandinho,451258,Titular,1926.0,3.0,0.0014109947047388023,0.11570157
B,2022,38,378,sampaio_correa,15,Eloir,184656,Titular,865.0,2.0,0.0017751451675431021,0.1455619
B,2022,38,378,sampaio_correa,8,Lucas Araujo,434877,Titular,996.0,2.0,0.0016197013059467476,0.13281551
B,2022,38,378,sampaio_correa,13,Joecio,174017,Titular,1172.0,2.0,0.0014492064316365637,0.11883493
B,2022,38,378,sampaio_correa,2,Matheusinho,433799,Titular,2842.0,3.0,0.0010242588730389988,0.08398923
B,2022,38,378,sampaio_correa,11,Pimentinha,183546,Titular,2179.0,2.0,0.0009044692622979971,0.07416648
B,2022,38,379,cruzeiro_saf,5,Ze Ivaldo,409873,Titular,2373.0,5.0,0.0018875994269740113,0.15478315
B,2022,38,379,csa,5,Geovane,175223,Titular,2470.0,4.0,0.001489250220099776,0.12211852
B,2022,38,379,cruzeiro_saf,9,Bruno Rodr ...,404399,Titular,1325.0,2.0,0.0013277113170938818,0.10887233
B,2022,38,379,cruzeiro_saf,42,Geovane Jesus,460818,Titular,1400.0,2.0,0.001275301659840176,0.10457474
B,2022,38,379,cruzeiro_saf,14,E. Brock,291997,Titular,2674.0,3.0,0.0010784729532754677,0.08843478
B,2022,38,380,sport,91,Gustavo,436949,Titular,783.0,2.0,0.0018885994962559115,0.15486516
B,2022,38,380,sport,5,Ronaldo,338491,Titular,1265.0,2.0,0.0013728459794313508,0.11257337
B,2022,38,380,vila_nova,1,Georgemy,351526,Titular,630.0,1.0,0.0012593567731825968,0.10326726
B,2022,38,380,vila_nova,2,Alex Silva,345933,Titular,2350.0,3.0,0.0012010782995425734,0.09848842
B,2022,38,380,sport,30,FACUNDO,779885,Titular,709.0,1.0,0.0011770662975155784,0.09651944
B,2023,1,1,avai,98,Igor Inoce ...,382612,Titular,1463.0,3.0,0.001743881111530844,0.14299825
B,2023,1,1,guarani,27,Bruno,527028,Titular,469.0,1.0,0.001468770507672907,0.12043918
B,2023,1,1,avai,10,Robinho,172189,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,1,avai,5,Wellington,184600,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,1,guarani,12,Alan Santos,186142,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,2,novorizontino,9,Ronaldo,298282,Titular,1507.0,3.0,0.0017056495375859725,0.13986326
B,2023,1,2,novorizontino,11,Aylon,355362,Titular,1862.0,3.0,0.0014492966223264383,0.11884232
B,2023,1,2,novorizontino,5,Geovane,175223,Titular,2560.0,4.0,0.0014455028176258323,0.11853123
B,2023,1,2,novorizontino,22,Willean Lepo,447189,Titular,1832.0,2.0,0.0010391246234712896,0.08520822
B,2023,1,2,vila_nova,10,Lourenço,533963,Titular,1940.0,2.0,0.0009931305827602652,0.08143671
B,2023,1,3,criciuma,10,Marquinhos ...,190389,Titular,1578.0,3.0,0.0016473718103633527,0.13508449
B,2023,1,3,criciuma,6,Marcelo He ...,363926,Titular,2217.0,4.0,0.0016279862428910737,0.13349487
B,2023,1,3,criciuma,2,Cristovam,188472,Titular,1698.0,3.0,0.0015574334039740888,0.12770954
B,2023,1,3,criciuma,8,Arilson,379541,Titular,2577.0,3.0,0.001112524739010415,0.09122703
B,2023,1,3,criciuma,3,Rodrigo,177531,Titular,3060.0,3.0,0.0009615838825660244,0.07884988
B,2023,1,4,ceara,14,Chay,299778,Titular,320.0,2.0,0.0029551690511403013,0.24232386
B,2023,1,4,ituano,9,Quirino,311813,Titular,1308.0,3.0,0.0018933841935481455,0.1552575
B,2023,1,4,ceara,5,Caique,502736,Titular,2115.0,4.0,0.0016914870447170352,0.13870194
B,2023,1,4,ituano,11,Paulo Victor,545775,Titular,1302.0,2.0,0.001344749512727551,0.11026946
B,2023,1,4,ceara,31,Hygor,311146,Titular,1522.0,2.0,0.0011984365093645139,0.09827179
B,2023,1,5,mirassol,5,Leandro,315023,Titular,1951.0,6.0,0.0026206603924663592,0.21489415
B,2023,1,5,chapecoense,3,Victor Ramos,177152,Titular,2481.0,5.0,0.0018192682394951515,0.14918
B,2023,1,5,chapecoense,9,Lucas Ribamar,413248,Titular,293.0,1.0,0.0017947523605738298,0.14716969
B,2023,1,5,chapecoense,2,Felipe,455446,Titular,867.0,2.0,0.0017726690723738456,0.14535886
B,2023,1,5,chapecoense,7,Giovanni,376246,Titular,1573.0,2.0,0.001168952543142811,0.09585411
B,2023,1,6,vitoria,10,Giovanni A ...,292205,Titular,2128.0,4.0,0.0016831197191533665,0.13801582
B,2023,1,6,ponte_preta,8,Felipe Amaral,600810,Titular,2128.0,4.0,0.0016831197191533665,0.13801582
B,2023,1,6,vitoria,8,Rodrigo An ...,429655,Titular,1707.0,3.0,0.0015510822935818065,0.12718875
B,2023,1,6,vitoria,13,Camutanga,388312,Titular,585.0,1.0,0.0013117406653779236,0.10756273
B,2023,1,6,ponte_preta,15,Artur,377697,Titular,2591.0,3.0,0.0011074858045729689,0.09081384
B,2023,1,7,sampaio_correa,5,Jhony Douglas,374851,Titular,1937.0,5.0,0.0022253748961571797,0.18248074
B,2023,1,7,atletico,9,Gustavo,436949,Titular,844.0,2.0,0.0018030049270350052,0.1478464
B,2023,1,7,sampaio_correa,11,Fabricio,439695,Titular,349.0,1.0,0.001676370579428795,0.13746239
B,2023,1,7,sampaio_correa,13,Joecio,174017,Titular,1262.0,2.0,0.0013752773109733524,0.11277274
B,2023,1,7,atletico,8,Rhaldney,551375,Titular,608.0,1.0,0.0012845113916381292,0.10532993
B,2023,1,8,juventude,12,Leo Vieira,177092,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,8,juventude,10,FERNANDO,180137,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,8,botafogo,8,Fillipe So ...,190417,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,8,juventude,16,Jadson,302192,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,8,botafogo,4,Diogo,320478,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,9,londrina,2,Ezequiel,302436,Titular,629.0,2.0,0.0021463583896678892,0.17600139
B,2023,1,9,abc,1,Simao,317624,Titular,180.0,1.0,0.0020929979734338926,0.17162583
B,2023,1,9,londrina,7,Paulo,360467,Titular,746.0,2.0,0.0019448143033186573,0.15947477
B,2023,1,9,londrina,5,João Paulo,174223,Titular,3060.0,4.0,0.0012424827589705189,0.10188359
B,2023,1,9,londrina,4,Xandao,333824,Titular,771.0,1.0,0.0011197786167860323,0.09182185
B,2023,1,10,crb,9,Anselmo Ramon,182466,Titular,2763.0,4.0,0.0013555742022479458,0.11115708
B,2023,1,10,crb,23,Saimon,188643,Titular,2838.0,3.0,0.0010255358364095407,0.08409394
B,2023,1,10,sport,46,Luciano,554138,Titular,3172.0,3.0,0.0009322545266707645,0.07644487
B,2023,1,10,sport,33,Renan Santos,188424,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,1,10,crb,11,Renato,306019,Titular,0.0,0.0,0.0008464772438700939,0.06941113
B,2023,2,11,ponte_preta,8,Felipe Amaral,600810,Titular,2173.0,5.0,0.002028220097341687,0.16631405
B,2023,2,11,criciuma,10,Marquinhos ...,190389,Titular,1668.0,3.0,0.0015781514392040267,0.12940842
B,2023,2,11,criciuma,22,Marcelo He ...,363926,Titular,2307.0,4.0,0.0015751451087261596,0.1291619
B,2023,2,11,criciuma,2,Cristovam,188472,Titular,1788.0,3.0,0.0014953812588261932,0.12262126
B,2023,2,11,criciuma,8,Arilson,379541,Titular,2622.0,3.0,0.001095910416461989,0.08986465
B,2023,2,12,atletico,10,Marco Antonio,518590,Titular,827.0,2.0,0.0018247417635224793,0.14962882
B,2023,2,12,crb,6,Guilherme,419442,Titular,2109.0,4.0,0.0016946846761956038,0.13896414
B,2023,2,12,atletico,9,Gustavo,436949,Titular,934.0,2.0,0.0016885859973461157,0.13846405
B,2023,2,12,crb,4,Fabio Alemão,378811,Titular,1061.0,2.0,0.001551205842533203,0.12719888
B,2023,2,12,crb,9,Anselmo Ramon,182466,Titular,2840.0,4.0,0.0013237821317947096,0.10855013
B,2023,2,13,mirassol,5,Leandro,315023,Titular,2012.0,6.0,0.002556302675236596,0.20961682
B,2023,2,13,avai,98,Igor Inoce ...,382612,Titular,1553.0,3.0,0.001666552518360609,0.13665731
B,2023,2,13,avai,99,Giva,422561,Titular,1480.0,2.0,0.0012229456162597626,0.10028154
B,2023,2,13,mirassol,8,Daniel,335362,Titular,2139.0,2.0,0.0009175567715779954,0.07523966
B,2023,2,13,avai,94,Julio Cesar,360465,Titular,1131.0,1.0,0.0008715096996899632,0.0714638
B,2023,2,14,sampaio_correa,5,Jhony Douglas,374851,Titular,1982.0,5.0,0.0021842998872660473,0.17911259
B,2023,2,14,botafogo,2,Thassio Melo,543706,Titular,951.0,2.0,0.0016688024260470915,0.1368418
B,2023,2,14,sampaio_correa,11,Fabricio,439695,Titular,394.0,1.0,0.0015899690382486912,0.13037746
B,2023,2,14,sampaio_correa,13,Joecio,174017,Titular,1352.0,2.0,0.0013074688553965064,0.10721245
B,2023,2,14,botafogo,10,Gustavo Xuxa,303589,Titular,45.0,0.0,0.0007732703122831743,0.06340817
B,2023,2,15,novorizontino,9,Ronaldo,298282,Titular,1569.0,3.0,0.0016536647270151425,0.13560051
B,2023,2,15,novorizontino,4,Ligger,291797,Titular,2344.0,4.0,0.0015546527145549683,0.12748152
B,2023,2,15,novorizontino,5,Geovane,175223,Titular,2635.0,4.0,0.0014103452377015407,0.11564831
B,2023,2,15,novorizontino,11,Aylon,355362,Titular,1952.0,3.0,0.0013953639152505424,0.11441984
B,2023,2,15,novorizontino,8,Denner,502079,Titular,541.0,1.0,0.0013654489146919596,0.11196681
B,2023,2,16,sport,5,Ronaldo,338491,Titular,1355.0,2.0,0.0013053543505090728,0.10703906
B,2023,2,16,vila_nova,10,Lourenço,533963,Titular,2011.0,2.0,0.0009643298766206013,0.07907505
B,2023,2,16,sport,46,Luciano,554138,Titular,3262.0,3.0,0.0009094716427948777,0.07457667
B,2023,2,16,vila_nova,11,Ronald,383244,Titular,1186.0,1.0,0.0008430796679681673,0.06913253
B,2023,2,16,sport,10,Jorginho,330015,Titular,0.0,0.0,0.0008428646403886601,0.0691149
B,2023,2,17,guarani,9,Bruno Mendes,374375,Titular,75.0,1.0,0.0024720562090336175,0.20270861
B,2023,2,17,ceara,8,Arthur Rez ...,305393,Titular,2432.0,4.0,0.001507991923667916,0.12365534
B,2023,2,17,guarani,27,Bruno,527028,Titular,559.0,1.0,0.0013422401512694334,0.11006369
B,2023,2,17,ceara,11,Erick,441070,Titular,0.0,0.0,0.0008428646403886601,0.0691149
B,2023,2,17,ceara,70,Alvaro Oli ...,541189,Titular,0.0,0.0,0.0008428646403886601,0.0691149
B,2023,2,18,chapecoense,2,Felipe,455446,Titular,934.0,3.0,0.0023859360670811227,0.19564676
B,2023,2,18,londrina,2,Ezequiel,302436,Titular,696.0,2.0,0.0020246089633731857,0.16601793
B,2023,2,18,londrina,7,Paulo,360467,Titular,836.0,2.0,0.0018124493414628218,0.14862085
B,2023,2,18,chapecoense,3,Victor Ramos,177152,Titular,2571.0,5.0,0.0017653638294348193,0.14475983
B,2023,2,18,chapecoense,9,Lucas Ribamar,413248,Titular,383.0,1.0,0.0016097761270603963,0.13200164
B,2023,2,19,ituano,11,Paulo Victor,545775,Titular,1392.0,2.0,0.0012798268077137051,0.1049458
B,2023,2,19,tombense,3,Augusto,339225,Titular,774.0,1.0,0.0011157239561964912,0.09148936
B,2023,2,19,ituano,10,Eduardo Pe ...,465413,Titular,950.0,1.0,0.0009802981518581585,0.08038445
B,2023,2,19,ituano,5,Marcelo,318694,Titular,2053.0,2.0,0.0009484654603189698,0.07777417
B,2023,2,19,tombense,4,Roger,184174,Titular,2211.0,2.0,0.0008931878717057653,0.07324141
B,2023,2,20,vitoria,2,Zeca,294382,Titular,90.0,1.0,0.002409207322363271,0.197555
B,2023,2,20,abc,15,Afonso,330690,Titular,90.0,1.0,0.002409207322363271,0.197555
B,2023,2,20,abc,1,Simao,317624,Titular,270.0,1.0,0.0018460160002523765,0.15137331
B,2023,2,20,vitoria,8,Rodrigo An ...,429655,Titular,1797.0,3.0,0.0014895221245948323,0.12214081
B,2023,2,20,vitoria,13,Camutanga,388312,Titular,655.0,1.0,0.0012306773335015843,0.10091554
B,2023,3,21,ituano,4,Carlão,158972,Titular,435.0,2.0,0.0025906617583698385,0.21243426
B,2023,3,21,guarani,23,Wenderson,442409,Titular,141.0,1.0,0.0022188279938780016,0.1819439
B,2023,3,21,guarani,9,Bruno Mendes,374375,Titular,143.0,1.0,0.0022119265071163284,0.18137797
B,2023,3,21,guarani,27,Bruno,527028,Titular,627.0,2.0,0.002149306782675953,0.17624316
B,2023,3,21,ituano,9,Quirino,311813,Titular,1431.0,3.0,0.0017722779617171409,0.14532679
B,2023,3,22,juventude,53,Romercio,425933,Titular,71.0,1.0,0.002490838430955865,0.20424875
B,2023,3,22,juventude,44,Luiz,539820,Titular,1780.0,2.0,0.0010623985719630698,0.08711668
B,2023,3,22,vila_nova,10,Lourenço,533963,Titular,2087.0,2.0,0.0009363234418538071,0.07677852
B,2023,3,22,juventude,3,Ze Marcos,406610,Titular,1028.0,1.0,0.0009308041518820675,0.07632594
B,2023,3,22,juventude,77,Nene,150986,Titular,2519.0,2.0,0.0008023414190380256,0.065792
B,2023,3,23,criciuma,22,Marcelo He ...,363926,Titular,2397.0,4.0,0.0015264993938818774,0.12517295
B,2023,3,23,criciuma,2,Cristovam,188472,Titular,1878.0,3.0,0.001439137402891421,0.11800927
B,2023,3,23,criciuma,8,Arilson,379541,Titular,2712.0,3.0,0.0010654634944196138,0.08736801
B,2023,3,23,criciuma,3,Rodrigo,177531,Titular,3240.0,3.0,0.0009150451187368446,0.0750337
B,2023,3,23,avai,23,Rafael Gava,313001,Titular,0.0,0.0,0.0008445374881515983,0.06925207
B,2023,3,24,crb,6,Guilherme,419442,Titular,2199.0,4.0,0.001638484158605335,0.1343557
B,2023,3,24,crb,3,Gum,167958,Titular,2374.0,4.0,0.0015387156381613777,0.12617468
B,2023,3,24,crb,9,Anselmo Ramon,182466,Titular,2930.0,4.0,0.0012892911790308452,0.10572188
B,2023,3,24,botafogo,4,Marcio Silva,547120,Titular,28.0,0.0,0.0007997514092344681,0.06557962
B,2023,3,24,crb,11,Renato,306019,Titular,66.0,0.0,0.0007460578517240268,0.06117674
B,2023,3,25,novorizontino,16,Reverson,405127,Titular,293.0,1.0,0.001793529311570995,0.1470694
B,2023,3,25,novorizontino,9,Ronaldo,298282,Titular,1643.0,3.0,0.0015969522837497895,0.13095009
B,2023,3,25,novorizontino,4,Ligger,291797,Titular,2434.0,4.0,0.0015072490606938646,0.12359442
B,2023,3,25,novorizontino,5,Geovane,175223,Titular,2725.0,4.0,0.0013712461221940461,0.11244218
B,2023,3,25,novorizontino,11,Aylon,355362,Titular,2034.0,3.0,0.0013505401515689814,0.11074429
B,2023,3,26,vitoria,2,Zeca,294382,Titular,180.0,1.0,0.0020915716824644105,0.17150888
B,2023,3,26,londrina,2,Ezequiel,302436,Titular,786.0,2.0,0.001883568230230015,0.15445259
B,2023,3,26,londrina,7,Paulo,360467,Titular,916.0,2.0,0.0017106417684151123,0.14027263
B,2023,3,26,vitoria,4,Wagner,408944,Titular,427.0,1.0,0.001534270489833656,0.12581018
B,2023,3,26,londrina,5,João Paulo,174223,Titular,3240.0,5.0,0.0014498044770256148,0.11888397
B,2023,3,27,mirassol,5,Leandro,315023,Titular,2085.0,6.0,0.0024844366514799997,0.20372381
B,2023,3,27,sampaio_correa,8,Paraíba,310743,Titular,180.0,1.0,0.0020915716824644105,0.17150888
B,2023,3,27,sampaio_correa,3,Vinicius,462684,Titular,180.0,1.0,0.0020915716824644105,0.17150888
B,2023,3,27,sampaio_correa,13,Joecio,174017,Titular,1442.0,2.0,0.0012473062533860963,0.10227911
B,2023,3,27,sampaio_correa,11,Pimentinha,183546,Titular,2224.0,2.0,0.0008892322849030099,0.07291705
B,2023,3,28,chapecoense,9,Lucas Ribamar,413248,Titular,473.0,2.0,0.0024894848346102764,0.20413776
B,2023,3,28,chapecoense,2,Felipe,455446,Titular,1024.0,3.0,0.002245583165404068,0.18413782
B,2023,3,28,chapecoense,6,Cristiano,363313,Titular,180.0,1.0,0.0020915716824644105,0.17150888
